,username,date,retweets,favorites,text,mentions,hashtags,id,Sentiment,Sentiment_Score
1708,OutlawAK,10/23/2017 20:05,0,2,throwback early days direct video many enjoying awesome,,#HappyDeathDay,9.22615E+17,positive,0.44
1709,TheBookOf_A,10/23/2017 20:01,0,0,watch,,#HappyDeathDay,9.22614E+17,neutral,0
1710,abalistar,10/23/2017 20:00,0,0,happy death day much fun,,,9.22614E+17,positive,0.55
1711,MandyLouStu,10/23/2017 19:59,0,0,fun silly great really liked,,#HappyDeathDay,9.22613E+17,positive,0.3
1712,JWRiders,10/23/2017 19:58,0,0,hefty round,,#MovieReviews #CritHit #TheSnowman #HappyDeathDay #Flatliners #TheStray,9.22613E+17,negative,-0.2
1713,ZaidFranco,10/23/2017 19:58,0,0,san ignacio,@Centro,#HappyDeathDay #Movie #Snack #Caracas #Venezuela,9.22613E+17,neutral,0
1714,PopPunkPizza182,10/23/2017 19:57,0,0,saw movie good,,#HappyDeathDay,9.22613E+17,positive,0.7
1715,cecille____,10/23/2017 19:57,0,0,dapat ako pero nanood ako ng happy death day tapos natulog midterms na,,,9.22613E+17,positive,0.8
1716,lexcastigliego,10/23/2017 19:57,0,1,kinda mad da club didnt play happy death day,,,9.22613E+17,positive,0.0875
1717,zeowchelle,10/23/2017 19:57,0,0,happy death day wor,,,9.22613E+17,positive,0.8
1718,sarahBauthor,10/23/2017 19:56,0,0,watching happy death day cinemark southland center xd,,,9.22613E+17,positive,0.35
1719,Killacam_29,10/23/2017 19:56,0,0,happy death day,,,9.22613E+17,positive,0.8
1720,mattsmovierev,10/23/2017 19:55,0,0,makes groundhog day meets slasher movie,@UniversalPicsAU,#HappyDeathDay,9.22612E+17,neutral,0
1721,YR99RMT,10/23/2017 19:54,0,0,veo happy death day,,,9.22612E+17,positive,0.8
1722,Toasted_ToastYT,10/23/2017 19:53,0,3,happy death day,,,9.22612E+17,positive,0.8
1723,niners5352,10/23/2017 19:51,0,1,happy death day golden circle,,,9.22611E+17,positive,0.55
1724,joinrudolf,10/23/2017 19:50,0,0,happy death day,,,9.22611E+17,positive,0.8
1725,phoebbe_s,10/23/2017 19:44,0,0,recommend happy death day,,,9.2261E+17,positive,0.8
1726,Fedebolsooo,10/23/2017 19:42,0,0,que ganas de ver happy death day,,,9.22609E+17,positive,0.8
1727,judy_x14,10/23/2017 19:42,1,1,really wanna go see happy death day ion got friends,,,9.22609E+17,positive,0.5
1728,SahafahFan,10/23/2017 19:42,0,0,happy death day,,,9.22609E+17,positive,0.8
1729,LegsFeedWolf80,10/23/2017 19:41,0,0,happy death day quite night,,,9.22609E+17,positive,0.8
1730,relato_gt,10/23/2017 19:40,0,0,si las de terror son lo al estreno de,@gabvirus_,#HappyDeathDay,9.22609E+17,neutral,0
1731,ROJO36,10/23/2017 19:36,1,3,boyle saw enjoyed movie recommend jessica rothe star,,#HappyDeathDay,9.22608E+17,positive,0.5
1732,MindofJoshin,10/23/2017 19:36,0,0,happy death day decent,,,9.22608E+17,positive,0.483333333
1733,Lezzer187,10/23/2017 19:36,0,0,watched thought pretty dope actually,,#HappyDeathDay,9.22608E+17,positive,0.125
1734,GiggleriotJokes,10/23/2017 19:35,0,0,happy death day release clip compilation trailer,,#staged,9.22607E+17,positive,0.8
1735,xoBrittanyox91,10/23/2017 19:33,0,0,amazing saw definitely hilarious ending shocking,@jessica_rothe,#HappyDeathDay,9.22607E+17,positive,0.033333333
1736,Darraggh,10/23/2017 19:33,0,0,happy death day surprisingly enjoyable little lighter tone really good whodunit,,,9.22607E+17,positive,0.453125
1737,Imbumascloset,10/23/2017 19:32,0,0,funnier thought would acting watching,,#happydeathday #FLATLINERS #TheForeigner,9.22607E+17,neutral,0
1738,FilmMomatic,10/23/2017 19:32,0,3,happy death day,@jessica_rothe @israelbroussard,#NowWatching #ChristopherBLandon #31DaysOfHorror #52FilmsWithKickAssWomen,9.22607E+17,positive,0.8
1739,lquigleyfilm,10/23/2017 19:31,0,0,saw happy death day cinema first horror film ever watched cinema super proud,,,9.22606E+17,positive,0.545833333
1740,cdollish5,10/23/2017 19:31,0,2,wanna go see happy death day boo weekend,,,9.22606E+17,positive,0.8
1741,brilenta,10/23/2017 19:29,3,0,quiero ver happy death day,,,9.22606E+17,positive,0.8
1742,miserbilality,10/23/2017 19:28,0,0,day happy birthday happy death day,,#stevenyeun #keithkogane #voltron,9.22606E+17,positive,0.8
1743,Y_SoSerious_,10/23/2017 19:28,0,0,happy death day nice ass movie,,,9.22606E+17,positive,0.7
1744,chencanlasx,10/23/2017 19:26,0,1,wanna watch happy death day okay,,,9.22605E+17,positive,0.65
1745,richfelix_,10/23/2017 19:26,0,0,go watch happy death day heard mixed reviews say sucks want watch suspenseful movie,,,9.22605E+17,positive,0.125
1746,chronic_rift,10/23/2017 19:26,0,0,weekly good week die happy death day wowed audiences,,,9.22605E+17,positive,0.75
1747,gabistemochko,10/23/2017 19:25,0,0,arcoplex happy death day sc,@arcoiriscinema,,9.22605E+17,positive,0.8
1748,xchloenivenx,10/23/2017 19:25,0,0,happy death day,,,9.22605E+17,positive,0.8
1749,Carter_Joyce15,10/23/2017 19:24,0,0,liked video happy death day movie review,@YouTube,,9.22605E+17,positive,0.7
1750,zahyaya_,10/23/2017 19:24,0,0,happy death day bitch shook,,,9.22605E+17,positive,0.8
1751,dannicagabe,10/23/2017 19:23,0,0,gusto ko mag watch ug happy death day pero way mabilin sa balay,,,9.22604E+17,positive,0.8
1752,shakeriaa_,10/23/2017 19:23,0,1,happy death day good ass movie,,,9.22604E+17,positive,0.75
1753,JayceeHadley,10/23/2017 19:23,0,0,anyone want go see happy death day,,,9.22604E+17,positive,0.8
1754,michaelrm___,10/23/2017 19:23,0,0,happy death day,,,9.22604E+17,positive,0.8
1755,maniyahsemple_,10/23/2017 19:22,0,0,wanna go see happy death day eat,,,9.22604E+17,positive,0.8
1756,ScottDaley26,10/23/2017 19:21,0,0,see thoroughly stupid cheesy knew,,#HappyDeathDay,9.22604E+17,negative,-0.65
1757,_MiniNessuhh,10/23/2017 19:21,0,1,still seen happy death day,,,9.22604E+17,positive,0.8
1758,losersmood,10/23/2017 19:21,0,2,watched happy death day want watched happy death day today disappointed,,,9.22604E+17,positive,0.283333333
1759,delalibessa,10/23/2017 19:21,0,0,happy death day confused kobi,,,9.22604E+17,positive,0.2
1760,aaishahhhhhhh,10/23/2017 19:20,0,0,need man like carter life,,#happydeathday,9.22604E+17,neutral,0
1761,Moviereviewnew,10/23/2017 19:20,0,0,movie happy death day taosnews,,,9.22604E+17,positive,0.8
1762,JacquelineHTV,10/23/2017 19:19,0,0,happy death day official trailer theaters friday october via,@YouTube,,9.22603E+17,positive,0.8
1763,JacquelineHTV,10/23/2017 19:19,0,0,added video playlist happy death day official trailer theaters friday,@YouTube,,9.22603E+17,positive,0.8
1764,GEORGE_6ONE7,10/23/2017 19:19,0,0,damn still need see happy death day clown movie,,,9.22603E+17,positive,0.8
1765,I_AM_JORY,10/23/2017 19:18,0,0,happy death day fucking great holy shit,,,9.22603E+17,positive,0.466666667
1766,jmrnssamptn,10/23/2017 19:17,0,0,dahil sa happy death day matakot nko sa birthday,,,9.22603E+17,positive,0.8
1767,cheandv,10/23/2017 19:17,0,0,watched happy death day bad watched geostorm last bad,,,9.22603E+17,negative,-0.15
1768,cassfrass__,10/23/2017 19:16,0,1,groundhog day reference happy death day exactly,,,9.22603E+17,positive,0.525
1769,RAYto__go,10/23/2017 19:16,0,3,wanna see happy death day,,,9.22603E+17,positive,0.8
1770,ciarabarron17,10/23/2017 19:12,0,2,happy death day fucked film ever seen whole life,,,9.22602E+17,positive,0.133333333
1771,uptownbrady,10/23/2017 19:11,0,1,omg happy death day,@mky,,9.22601E+17,positive,0.8
1772,NikkiJay42,10/23/2017 19:10,0,1,neutral,,#HappyDeathDay,9.22601E+17,neutral,0
1773,Popcorn_For_One,10/23/2017 19:10,0,0,happy death day people cinema club review,,,9.22601E+17,positive,0.8
1774,ciska21,10/23/2017 19:09,0,0,yuk din nonton happy death day,,,9.22601E+17,positive,0.8
1775,Northern_st4r,10/23/2017 19:09,0,0,happy death day actually,,,9.22601E+17,positive,0.4
1776,riansyaprawi,10/23/2017 19:09,0,0,happy death day movie,,,9.22601E+17,positive,0.8
1777,meliissaponte,10/23/2017 19:07,4,1,happy death day rio de janeiro,@CinemarkOficial @aninha_amaro @alesoars @_gabsduarte @jjoao_p,,9.226E+17,positive,0.8
1778,pvnk_may,10/23/2017 19:07,0,0,finally watched happy death day,,,9.226E+17,positive,0.4
1779,well_vicente,10/23/2017 19:07,1,1,pq hoje nosso dia happy death day nova rj,@Kinoplex @fernandinhalubs,#3,9.226E+17,positive,0.8
1780,4evaaq,10/23/2017 19:06,0,0,im finna watch happy death day fr time,,,9.226E+17,positive,0.8
1781,kirstiefehily,10/23/2017 19:06,0,0,really enjoyed happy death day,,,9.226E+17,positive,0.65
1782,justintkramer1,10/23/2017 19:06,0,2,happy death day nostalgic ride back teen slashers grew seen please,,#bitesizereview,9.226E+17,positive,0.075
1783,Iovesickbiebs,10/23/2017 19:05,0,0,really want see happy death day see,@sampottorff,,9.226E+17,positive,0.5
1784,GabriellaEvans0,10/23/2017 19:04,0,1,happy death day soooo although get ringtone head,,#HappyDeathDayMovie,9.226E+17,positive,0.8
1785,MadeinTrinidadd,10/23/2017 19:03,0,0,happy death day,,,9.22599E+17,positive,0.8
1786,therealgore_,10/23/2017 19:01,0,2,vs saw,,#MovieMatchMonday #HappyDeathDay #TragedyGirls,9.22599E+17,neutral,0
1787,fingers7dg,10/23/2017 19:01,0,0,watching happy death day wit lights,,,9.22599E+17,positive,0.8
1788,FoxMcCloud0,10/23/2017 18:59,0,0,worst movie ever,@UniversalHorror,,9.22598E+17,negative,-1
1789,GalyPoucel,10/23/2017 18:58,1,3,tenemos premier en vamos ver,,#FelizD #HappyDeathDay,9.22598E+17,neutral,0
1790,strokeemycactus,10/23/2017 18:53,0,0,lets watch happy death day first tho,,,9.22597E+17,positive,0.525
1791,Chloe_Racheel,10/23/2017 18:53,0,0,happy death day shittest film every tbh,,,9.22597E+17,positive,0.8
1792,RalphLeonard_,10/23/2017 18:53,1,3,still seen happy death day,,,9.22597E+17,positive,0.8
1793,WarAndTyranny,10/23/2017 18:52,0,1,see happy death day probably htc ttyl,,,9.22597E+17,positive,0.8
1794,BurbleSimp_,10/23/2017 18:50,0,0,happy death day,,,9.22596E+17,positive,0.8
1795,c_mac93,10/23/2017 18:48,0,0,happy death day cent ring,,#MacMovies,9.22596E+17,positive,0.8
1796,sleepymoi,10/23/2017 18:47,0,4,actually liked happy death day,,,9.22595E+17,positive,0.7
1797,Tucchainzz,10/23/2017 18:44,0,0,wanna go see happy death day,,,9.22595E+17,positive,0.8
1798,davidlmartin85,10/23/2017 18:43,0,0,stop staring like took dump meets mad world,,#GroundhogDay #Scream #HappyDeathDay #films,9.22594E+17,negative,-0.625
1799,jaydes_xo,10/23/2017 18:43,1,0,la happy death day,,,9.22594E+17,positive,0.8
1800,Aleysh__,10/23/2017 18:42,2,0,quiero ver happy death day,,,9.22594E+17,positive,0.8
1801,paomarin009,10/23/2017 18:42,14,10,necesito partner para ir al cine ver happy death day,,,9.22594E+17,positive,0.8
1802,joshuamorganLFC,10/23/2017 18:41,0,2,watched happy death day,@libbiecoles69,#MyWorld #HappyDeathDayMovie #mygirlfriend,9.22594E+17,positive,0.8
1803,_GabyAngelica_,10/23/2017 18:41,0,1,someone go see happy death day tonight,,,9.22594E+17,positive,0.8
1804,Hunter_Locks98,10/23/2017 18:41,0,0,finna go watch happy death day ya dig,,,9.22594E+17,positive,0.8
1805,alex_4101,10/23/2017 18:40,0,0,la tipa de happy death day mata solo con la sonrisa,,,9.22594E+17,positive,0.8
1806,libbiecoles69,10/23/2017 18:40,0,1,happy death day great film,,,9.22594E+17,positive,0.8
1807,TravisVesseyGCW,10/23/2017 18:39,0,0,happy death day fun guys like watch,,,9.22593E+17,positive,0.55
1808,clifftheater,10/23/2017 18:39,0,0,movie weekend happy death day rated show times friday,,,9.22593E+17,positive,0.8
1809,Piercy13,10/23/2017 18:39,0,0,happy death day,,#happydeathday #film #movie #cinema #cineworld #unlimitedcard,9.22593E+17,positive,0.8
1810,amia524,10/23/2017 18:39,0,0,happy death day,,,9.22593E+17,positive,0.8
1811,yvette__claudia,10/23/2017 18:36,0,0,mood changed happy death day fire,,,9.22592E+17,positive,0.8
1812,stephenVking,10/23/2017 18:35,0,0,totally called killer strictly based,,#HappyDeathDay,9.22592E+17,neutral,0
1813,bearmccreary,10/23/2017 18:35,13,197,blog entry collaboration create voice,,#HappyDeathDay,9.22592E+17,neutral,0
1814,chezmed1,10/23/2017 18:34,0,0,u seen,,,9.22592E+17,neutral,0
1815,Wildorchid_No9,10/23/2017 18:33,0,0,snowman happy death day,,,9.22592E+17,positive,0.8
1816,JMariee15,10/23/2017 18:31,0,0,la happy death day tiene una moraleja bien,,,9.22591E+17,positive,0.8
1817,MrDwght,10/23/2017 18:30,0,0,happy death day watching happy death day,,,9.22591E+17,positive,0.8
1818,VeRonic4DmngZ,10/23/2017 18:30,0,1,veronica moctezuma,@gmail,#HappyDeathDay,9.22591E+17,neutral,0
1819,ventennyson,10/23/2017 18:29,0,0,ewan ko ba kung happy death day bad genius papanuorin ko im torn send help char hahahahhahaha,,,9.22591E+17,positive,0.05
1820,DragonSlyJones,10/23/2017 18:28,0,1,happy death day,,,9.22591E+17,positive,0.8
1821,ewanthejones,10/23/2017 18:28,0,0,rated happy death day,,#IMDb,9.22591E+17,positive,0.8
1822,natanic_,10/23/2017 18:27,0,0,happy death day pretty,,,9.2259E+17,positive,0.525
1823,agtcdvd,10/23/2017 18:26,0,0,happy death day international trailer movieclips trailers via,@YouTube,#1,9.2259E+17,positive,0.4
1824,JoelCollis,10/23/2017 18:25,0,4,oh wow actress happy death day stupidly couldnt even tell ya film,,,9.2259E+17,positive,0.033333333
1825,Nmoore012,10/23/2017 18:24,1,4,watch happy death day holy shit,,,9.2259E+17,positive,0.3
1826,OfficialBryanCa,10/23/2017 18:23,0,0,happy death day watching happy death day regal cinemas majestic imax,,,9.22589E+17,positive,0.8
1827,Buffalo_Theater,10/23/2017 18:22,0,0,coming week buffalo theater mountain us happy death day mountain,,,9.22589E+17,positive,0.8
1828,abigail_dizon11,10/23/2017 18:19,0,0,happy death day test anuna mga,,,9.22588E+17,positive,0.8
1829,_bye_sexual,10/23/2017 18:19,0,1,last night watched happy death day movie couple left room right final plot twist still cackling,,,9.22588E+17,positive,0.217142857
1830,s0phiegray,10/23/2017 18:18,0,0,happy death day film,,,9.22588E+17,positive,0.8
1831,NAEbrave_,10/23/2017 18:16,0,0,watched happy death day yesterday flat liners flat liners good,,,9.22588E+17,positive,0.3625
1832,dan_mazhar,10/23/2017 18:16,1,1,happy death day gf tomorrow,@ODEONCinemas,,9.22588E+17,positive,0.8
1833,HerNameIsFer,10/23/2017 18:16,7,53,pueden ver mi entrevista con el cast director de la genial se la,,#HappyDeathDay,9.22588E+17,neutral,0
1834,PaulCRobinson,10/23/2017 18:15,0,0,driving home happy death day via,@YouTube,,9.22587E+17,positive,0.8
1835,willmackenzie,10/23/2017 18:13,0,0,cinema watched underground car park tweeting certain death stalking,,#HappyDeathDay,9.22587E+17,positive,0.214285714
1836,aLdOrEpTiLeCtRi,10/23/2017 18:11,0,0,aldo martinez avila,@gmail,#happydeathday,9.22586E+17,neutral,0
1837,j0318_,10/23/2017 18:11,0,0,happy death day watch,,,9.22586E+17,positive,0.8
1838,Yesh_04,10/23/2017 18:10,0,0,maria yesenia rdz mtz,@hotmail,#HappyDeathDay,9.22586E+17,neutral,0
1839,gvanlins,10/23/2017 18:09,0,0,happy death day hate math,,,9.22586E+17,neutral,0
1840,yOungRSlife,10/23/2017 18:08,0,2,watch scary movies happy death day made hahaha loud intense noice,,,9.22585E+17,positive,0.16
1841,UniversalMX,10/23/2017 18:07,112,95,te invitamos la premier de en da responde este tweet con tu nombre un correo,,#HappyDeathDay,9.22585E+17,neutral,0
1842,SlasherReviews,10/23/2017 18:07,0,0,happy death day fun slasher flick,,,9.22585E+17,positive,0.55
1843,adamhlavac,10/23/2017 18:06,0,1,think min short saw happy death day perfect,,,9.22585E+17,positive,0.6
1844,_OyolaArelis,10/23/2017 18:06,0,1,mira yo espero que happy death day,,,9.22585E+17,positive,0.8
1845,cancer2480,10/23/2017 18:04,0,0,happy death day divertida jaja,,,9.22584E+17,positive,0.8
1846,Erin_D_Sullivan,10/23/2017 18:03,0,0,september,,#happydeathday #MeantToBe #ilovescarymovies,9.22584E+17,neutral,0
1847,ZeeBaddest21,10/23/2017 18:03,0,1,happy death day girl deserves lol,,#homewrecker,9.22584E+17,positive,0.8
1848,johnnyboy0531,10/23/2017 18:02,0,2,really want watch happy death day,,,9.22584E+17,positive,0.5
1849,tribranchvo,10/23/2017 18:02,0,0,go see happy death day,,,9.22584E+17,positive,0.8
1850,StopYellingBruh,10/23/2017 18:01,0,0,happy death day cool need writers room next time put big bow sooo many loose ends,,,9.22584E+17,positive,0.262179487
1851,TravelJunkieGrl,10/23/2017 17:58,0,2,went see great take groundhog maybe best film see week,,#HappyDeathDay #filmfreak,9.22583E+17,positive,0.9
1852,BuzzMalone,10/23/2017 17:56,0,0,weekend box office top mil,,#Boo2 #Geostorm #HappyDeathDay #MovieNews,9.22582E+17,positive,0.5
1853,KMTea_twt,10/23/2017 17:55,0,0,ada yg udh nnton happy death day bnyak ngagetinnya,,,9.22582E+17,positive,0.8
1854,jammer76,10/23/2017 17:52,0,0,happy death day,,#IMDb,9.22581E+17,positive,0.8
1855,VSVPFERG,10/23/2017 17:51,0,2,happy death day actually really really good justice league promo yas,,,9.22581E+17,positive,0.75
1856,nakia_vivian,10/23/2017 17:51,0,0,finna watch happy death day,,,9.22581E+17,positive,0.8
1857,srslycams,10/23/2017 17:49,0,0,coisa que eu esperava era que happy death day desse conselhos pro momento que eu vivendo,,,9.22581E+17,positive,0.8
1858,xoBrittanyox91,10/23/2017 17:48,0,0,takes date like foot long wow totally went,,#happydeathday,9.22581E+17,positive,0.016666667
1859,PLAYMFS,10/23/2017 17:47,0,0,ada yg udh nnton happy death day bnyak ngagetinnya,,,9.2258E+17,positive,0.8
1860,HsRoyalFreshnss,10/23/2017 17:47,0,0,wonder altered audio copyright,,#teenmom #happydeathday,9.2258E+17,neutral,0
1861,shitebanterx,10/23/2017 17:47,0,1,happy death day really good nice see people becoming woke,,,9.2258E+17,positive,0.6375
1862,Krissykins1,10/23/2017 17:47,0,0,happy death day really great one,@UniversalPics @blumhouse @UniversalHorror,#HappyDeathDay,9.2258E+17,positive,0.8
1863,gylleenhaal,10/23/2017 17:45,0,5,guy happy death day really cute,,,9.2258E+17,positive,0.65
1864,Ayee__leslie,10/23/2017 17:44,0,0,really trying go watch happy death day,,,9.2258E+17,positive,0.5
1865,king_kyyle,10/23/2017 17:43,0,0,might go see happy death day tomorrow kind excited lol,,,9.22579E+17,positive,0.64375
1866,omgalishaaa,10/23/2017 17:42,0,1,loved happy death day much going see second time tomorrow hahahahah,,,9.22579E+17,positive,0.425
1867,HsRoyalFreshnss,10/23/2017 17:41,0,0,watching lmao,,#happydeathday,9.22579E+17,positive,0.6
1868,FilmThreat,10/23/2017 17:41,1,4,film,,#FilmThreatPodcast #BladeRunner2049 #HappyDeathDay,9.22579E+17,neutral,0
1869,camila_AveryCV,10/23/2017 17:40,0,0,actually cuz happy death day look actually looks,,,9.22578E+17,positive,0.266666667
1870,acaciatheginger,10/23/2017 17:40,0,0,someone come see happy death day dickhead,@BrittHackwith,,9.22578E+17,positive,0.8
1871,garyswilkinson,10/23/2017 17:39,0,1,heard happy death day ok gonna rush see cinema mo,,,9.22578E+17,positive,0.65
1872,adamblaizelives,10/23/2017 17:38,0,0,neutral,@blumhouse @jessica_rothe @jason_blum,#HappyDeathDayMovie #happydeathday,9.22578E+17,neutral,0
