body,date,retweets,favorites,mentions,hashtags,geo
Deadpool Producer Simon Kinberg Says X-Force Could Be R-Rated http:// comicbook.com/2016/02/15/dea dpool-producer-simon-kinberg-says-x-force-could-be-r-rated/ …,2016-02-15 18:45:55,0,0,,,
Deadpool is such a good film! @VancityReynolds,2016-02-15 18:45:55,0,0,@VancityReynolds,,
#Deadpool was quality,2016-02-15 18:45:54,0,0,,#Deadpool,
Was I the only person to see Deadpool and think “this reminds me of Fletch”?,2016-02-15 18:45:53,0,0,,,
Deadpool,2016-02-15 18:45:52,0,0,,,
@AnaaCabezaa Ja viu deadpool ?,2016-02-15 18:45:51,0,0,@AnaaCabezaa,,
Deadpool could have been sooo much better....,2016-02-15 18:45:51,0,0,,,
Reseña Deadpool https:// youtu.be/H0ADT-Mh_pU,2016-02-15 18:45:51,0,0,,,
Nada como ver deadpool con 5 gentes en la sala del cine y reír como si no hubiera nadie,2016-02-15 18:45:50,0,2,,,
Someone take me to watch deadpool,2016-02-15 18:45:50,8,0,,,
Deadpool was alright,2016-02-15 18:45:49,0,0,,,
"@FiziOFizi dedication to Deadpool , at its best",2016-02-15 18:45:48,0,0,@FiziOFizi,,
"@missmorenab thought you were stunning in V, just watched Deadpool , stunning yet again!!",2016-02-15 18:45:48,0,0,@missmorenab,,
"@MichaelCastFS In sum -- Deadpool breathed fresh life into the idea of us getting more adult arcs in our comic movies, It's a win for all",2016-02-15 18:45:48,0,0,@MichaelCastFS,,
Deadpool was awesome,2016-02-15 18:45:47,0,0,,,
"Achei um jogo do deadpool , custa R$80,00",2016-02-15 18:45:47,0,0,,,
Deadpool got to be the 1st movie that was written in tweets,2016-02-15 18:45:47,5,14,,,
Deadpool Movie Review https:// youtu.be/1IHpOq43c0A via @YouTube,2016-02-15 18:45:46,0,0,@YouTube,,
Deadpool was amazing,2016-02-15 18:45:45,0,1,,,
@HeelDiggy and with apocalypse deadpool 2 would make a lot more sense too,2016-02-15 18:45:45,0,0,@HeelDiggy,,
James Gunn Is Worried Hollywood Will Learn the Wrong Lessons From Deadpool http://www. vulture.com/2016/02/james- gunn-worried-deadpool-teach-wrong-lessons.html …,2016-02-15 18:45:44,0,0,,,
Deadpool was everything I wanted and more,2016-02-15 18:45:44,0,5,,,
deadpool con la oveja,2016-02-15 18:45:43,0,0,,,
does deadpool know I love him,2016-02-15 18:45:42,0,0,,,
I liked a @YouTube video from @legodkstudio http:// youtu.be/_Rb-O8k7aNM?a Lego Deadpool EP 2,2016-02-15 18:45:42,0,1,@YouTube @legodkstudio,,
Me ha gustado un vídeo de @YouTube de @keybladerap ( http:// youtu.be/XCnNy9nTf5U?a - Deadpool vs Deathstroke. Épicas Batallas de Rap del,2016-02-15 18:45:41,0,0,@YouTube @keybladerap,,
Saw Deadpool today... #timetomakethechimichangas pic.twitter.com/OBB3H9RaP1,2016-02-15 18:45:40,1,9,,#timetomakethechimichangas,
"missymalice: Deadpool is scandalized, to say the least http:// tmblr.co/ZkmeZx21q7DjD",2016-02-15 18:45:40,0,0,,,
"Deadpool eh mt afude kk, ta loco",2016-02-15 18:45:40,0,0,,,
RETWEET + FOLLOW for a chance to win this Deadpool Funko Pop https:// twitter.com/LooperHQ/statu s/699369544171855872 … Yay! Giveaways!,2016-02-15 18:45:39,0,0,,,
Deadpool was fuckin hilarious!,2016-02-15 18:45:39,0,1,,,
#Deadpool was good but not worth all the fuss that's been made of it! 6/10,2016-02-15 18:45:39,1,0,,#Deadpool,
quero assistir deadpool ):,2016-02-15 18:45:38,0,0,,,
Quiero ir a ver deadpool,2016-02-15 18:45:38,0,4,,,
Neeeeeeeeeeeed to see Deadpool !!!!,2016-02-15 18:45:38,0,3,,,
Always been a #Marvel fan....! So finally #Deadpool is out now.,2016-02-15 18:45:38,0,0,,#Marvel #Deadpool,
"Deadpool , Zoolander 2 and Dirty Grandpa - a very strong cinematic start of the year! Great time every time @cineworld",2016-02-15 18:45:37,0,0,@cineworld,,
"Ryan Reynolds slayed the role of Deadpool . Amen I say to you, Mr. Reynolds",2016-02-15 18:45:37,0,1,,,
Esperei um tempão pra ver se tinha cena pós crédito depois Q Deadpool acabou. E ñ apareceu nada. Aí agr Q eu vi --' http:// mais.uol.com.br/view/e844r94dk y28/cena-poscreditos-de-deadpool-04024D1B376ED8B95326?types=A& …,2016-02-15 18:45:37,0,0,,,
Muito boooom deadpool,2016-02-15 18:45:36,0,0,,,
@_14_gutierrez deadpool,2016-02-15 18:45:35,0,4,@_14_gutierrez,,
"Andys just said ""wtf is deadpool "" where the fucks this kid been hibernating",2016-02-15 18:45:35,0,0,,,
#Entertainment James Gunn Thinks Studios Will Learn the Wrong Lessons From ‘ Deadpool ’ http:// wp.me/p7aXRN-4IS pic.twitter.com/PIuDuAJJ0D,2016-02-15 18:45:35,0,0,,#Entertainment,
Dai você chega no cinema para assistir DEADPOOL e a sessão já está rolando... Você resolve ficar mentalmente para... http:// fb.me/282M8b1mL,2016-02-15 18:45:34,0,0,,,
#Entertainment James Gunn Thinks Studios Will Learn the Wrong Lessons From ‘ Deadpool ’ http:// wp.me/p7aXRN-4IS pic.twitter.com/YbCcEdZPx3,2016-02-15 18:45:34,0,0,,#Entertainment,
Deadpool tonight,2016-02-15 18:45:33,0,2,,,
Ho aggiunto un video a una playlist di @YouTube : http:// youtu.be/COnTk4hF2ak?a DEADPOOL SHATTERS Box Office RECORDS!! - ETC Daily,2016-02-15 18:45:33,0,0,@YouTube,,
That deadpool movie is sum else ee lmfao,2016-02-15 18:45:32,0,0,,,
Gostei de um vídeo @YouTube http:// youtu.be/ofmMoqxKh98?aR yan … Reynolds Gave a Deadpool Fan the Best Get-Well Gift Ever,2016-02-15 18:45:31,0,0,@YouTube,,
I wanna watch Deadpool again now,2016-02-15 18:45:31,0,0,,,
#Deadpool was phenomenal AND featured the greatest opening credits in cinema history!,2016-02-15 18:45:31,0,1,,#Deadpool,
Me ha gustado un vídeo de @YouTube ( http:// youtu.be/reOxZEqCRcM?a - El día que Deadpool mató al Universo Marvel).,2016-02-15 18:45:28,0,0,@YouTube,,
Adicionei um vídeo a uma playlist @YouTube http:// youtu.be/Qnuw8SWEiHo?aD eadpoolPack … - Textura do DeadPool !,2016-02-15 18:45:27,0,0,@YouTube,,
So apparently. I'm watching Deadpool tonight. :),2016-02-15 18:45:26,0,0,,,
A Grillo le ha gustado muchísimo la película porque Crossbones y Deadpool tienen la cara desfigurada.,2016-02-15 18:45:26,0,0,,,
Deadpool was jokes,2016-02-15 18:45:25,0,1,,,
Tonight it's #deadpool https://www. instagram.com/p/BB02nGgqDaP/,2016-02-15 18:45:25,0,0,,#deadpool,
Gostei de um vídeo @YouTube de @naosalvo http:// youtu.be/kIhEUL4rnnQ?a ENTREVISTA: DEADPOOL - RYAN REYNOLDS - Premier de Londres,2016-02-15 18:45:25,0,0,@YouTube @naosalvo,,
Vou ver Deadpool na quarta pois é dia dos pobres pagarem meia no cinema. Já até comprei o ingresso!,2016-02-15 18:45:24,0,0,,,
Deadpool was the shit. Ryan Reynolds is the shit. Also...hot.,2016-02-15 18:45:24,0,0,,,
I liked a @YouTube video from @boogie2988 http:// youtu.be/kzysy5b_Fjs?a DeadPool Review (First part spoiler free!),2016-02-15 18:45:23,0,0,@YouTube @boogie2988,,
just watched tha first 10 min of deadpool and got daaaaym!!! http:// movietv.org brupbrup,2016-02-15 18:45:23,0,1,,,
Another #deadpool marketing win! #starwars That's SO Geekin' Awesome! http://www. sogeekinawesome.com pic.twitter.com/A0XhDr01Ur,2016-02-15 18:45:23,3,9,,#deadpool #starwars,
"Deadpool — I'm at AMC Woodlands Square 20 - @amctheatres for Deadpool in Oldsmar, FL https://www. swarmapp.com/c/gIM9An0loGH",2016-02-15 18:45:23,0,0,@amctheatres,,
Deboche e ironia escondem história preguiçosa e salvam #Deadpool do desastre: http:// bit.ly/1LqsMiX,2016-02-15 18:45:23,0,0,,#Deadpool,
Gostei de um vídeo @YouTube de @naosalvo http:// youtu.be/kIhEUL4rnnQ?a ENTREVISTA: DEADPOOL - RYAN REYNOLDS - Premier de Londres,2016-02-15 18:45:23,0,0,@YouTube @naosalvo,,
Para mi Deadpool es como el Chapulín Colorado pero en rudo: Arouet,2016-02-15 18:45:20,1,4,,,
"Além de tudo que aconteceu, n conseguimos assistir deadpool",2016-02-15 18:45:20,0,0,,,
Walked out of Deadpool and realized the person who was two rows in front of me performed at my theatre last night,2016-02-15 18:45:20,0,0,,,
Yeah that Deadpool after credits scene is the best in the whole Marvel Franchise,2016-02-15 18:45:20,0,0,,,
Ryan Reynolds Says He Was 'Blackmailed' To Play Deadpool In 'X-Men Origins' http:// ow.ly/YlW11,2016-02-15 18:45:19,0,0,,,
Deadpool Cosplay by TanimationProd http:// tmblr.co/ZNFB5i21q78AQ,2016-02-15 18:45:19,0,0,,,
"For once, I didn't want to chin Ryan Reynolds when I was watching Deadpool .",2016-02-15 18:45:18,0,0,,,
Deadpool – Lời Chuộc Tội Của 20Th Century Fox - http:// phimtm.com/news/deadpool- loi-chuoc-toi-cua-20th-century-fox/?utm_source=TW&utm_medium=twitter&utm_campaign=auto%2Bfrom%2BXem+Phim+Thuy%E1%BA%BFt+Minh+HD+Online …,2016-02-15 18:45:16,0,0,,,
The girl in deadpool was fit as fuck,2016-02-15 18:45:14,0,0,,,
Deadpool https://www. bloglovin.com/blog/post/1150 0479/4754464816 … on @bloglovin,2016-02-15 18:45:13,0,0,@bloglovin,,
LMAO I SAW DEADPOOL N I GET THE DISH SOAP JOKE NOW,2016-02-15 18:45:13,0,0,,,
"Nunca ri tanto com um filme como com Deadpool , muito massa",2016-02-15 18:45:12,0,0,,,
@JeBaggins ain miga saudade de tu.. Eu sei a gente se viu no deadpool hahahaha mas parece q faz mó tempão,2016-02-15 18:45:11,1,1,@JeBaggins,,
My left handed Deadpool 's version #SuperHero #Deadpool pic.twitter.com/9ghsjtOr7T,2016-02-15 18:45:10,0,0,,#SuperHero #Deadpool,
Fui com meu namorado no cinema assistir DeadPool muito FODA,2016-02-15 18:45:10,0,0,,,
I vote Kevin Nash for Cable #Deadpool #DeadpoolMovie #Deadpool2 @VancityReynolds pic.twitter.com/h5waVyrtPJ,2016-02-15 18:45:09,0,0,@VancityReynolds,#Deadpool #DeadpoolMovie #Deadpool2,
Gostei de um vídeo @YouTube de @ei_nerd http:// youtu.be/10iS1rIrMSw?a E SE O DEADPOOL FOSSE CORTADO AO MEIO? | Ei Nerd,2016-02-15 18:45:09,0,0,@YouTube @ei_nerd,,
NEW @IllogicalUni #podcast is up and Deadpool -less. http://www. hipcast.com/podcast/HSW3Kr ys … Useless superpowers and suicide times. #PodernFamily #comedy,2016-02-15 18:45:09,1,2,@IllogicalUni,#podcast #PodernFamily #comedy,
Me gustó un video de @YouTube de @riserbeck http:// youtu.be/omT1iivJjls?a Cocinando Con Riser - Chimichangas Estilo Deadpool,2016-02-15 18:45:09,0,0,@YouTube @riserbeck,,
Deadpool logo menos com o lindinho @leo_bntz,2016-02-15 18:45:09,0,0,@leo_bntz,,
#FoodForThought #Deadpool #DeadpoolTheMovie #OpeningWeekend #ratedrcomicmovies #ratedrcomicbookfilm https://www. instagram.com/p/BB02lfFhJw9/,2016-02-15 18:45:08,0,0,,#FoodForThought #Deadpool #DeadpoolTheMovie #OpeningWeekend #ratedrcomicmovies #ratedrcomicbookfilm,
"Going on the record that while the "" Deadpool Rap"" track works in its ""Where's Francis?"" sequence, holy shit is it a terrible song.",2016-02-15 18:45:08,0,0,,,
I just won tickets to Deadpool at imax thanks to @DimpleRecords but my girlfriend out her tweeting like she think ima take her,2016-02-15 18:45:08,0,4,@DimpleRecords,,
apparently my mom is going with my dad and I to see Deadpool so I think I'm just gonna watch her make horrified faces at all of the cursing,2016-02-15 18:45:06,0,3,,,
Acho que vou usar meu cheque especial pra ver Deadpool de novo #DeadpoolResponde Awnnn,2016-02-15 18:45:06,0,0,,#DeadpoolResponde,
Saw #Deadpool again because duh...so fucking good,2016-02-15 18:45:05,0,0,,#Deadpool,
"@Bruce_TheBATMAN and the ladies love wade , well in my head they do , I've been playing with various cats",2016-02-15 18:45:04,0,1,@Bruce_TheBATMAN,,
"#Deadpool did not disappoint, I'd slide it in right behind Winter Solider",2016-02-15 18:45:03,0,1,,#Deadpool,
Take out the fucks and pull the camera up to hide titties and deadpool could've been pg13,2016-02-15 18:45:03,0,0,,,
"Deadpool Has Changed the X-Men Movies Forever, But That May Just Be the Beginning https://www. mhb.io/e/npeg/70 pic.twitter.com/XpT6wimfPE",2016-02-15 18:45:02,0,0,,,
"all the time watching deadpool , every time they referenced his fast healing powers, all i could think of was @JohnCena",2016-02-15 18:45:02,0,0,@JohnCena,,
I wanna go see Deadpool agaaaain.,2016-02-15 18:44:59,1,2,,,
Hype for seeing Deadpool again tomorrow feat @jckwbstr and co,2016-02-15 18:44:59,0,1,@jckwbstr,,
Voir deadpool ça m'a donné envie de reprendre en comics,2016-02-15 18:44:59,0,0,,,
#deadpool #helios #reczniePisane pic.twitter.com/h3dbQZ94Xr,2016-02-15 18:44:59,0,0,,#deadpool #helios #reczniePisane,
Gostei de um vídeo @YouTube de @naosalvo http:// youtu.be/kIhEUL4rnnQ?a ENTREVISTA: DEADPOOL - RYAN REYNOLDS - Premier de Londres,2016-02-15 18:44:58,0,0,@YouTube @naosalvo,,
@ipictheaters #howyouipic time for #Deadpool pic.twitter.com/66k18jJlOK,2016-02-15 18:44:56,0,1,@ipictheaters,#howyouipic #Deadpool,
some one take me to see deadpool,2016-02-15 18:44:54,0,1,,,
"@ItsKaranSoni is one of the highlights of deadpool , he needs an expanded role in deadpool 2!!!",2016-02-15 18:44:54,0,1,@ItsKaranSoni,,
Me gustó un video de @YouTube http:// youtu.be/-FRgkJWR2W8?a Deadpool | Trailer Oficial 2 doblado| Sin censura | Próximamente- Solo en,2016-02-15 18:44:54,0,0,@YouTube,,
Todo mundo vendo deadpool e eu ficando,2016-02-15 18:44:54,0,0,,,
Stan Lee's appearance in Deadpool was pretty crazy,2016-02-15 18:44:52,2,2,,,
"Also saw #Deadpool tonight, wasn't as funny as it was hyped to be but enjoyed it nonetheless",2016-02-15 18:44:50,0,0,,#Deadpool,
Deadpool was absolutely awesome,2016-02-15 18:44:50,1,1,,,
"If you're not one to be offended by R rated movies, Deadpool was an excellent movie.",2016-02-15 18:44:49,0,1,,,
Time for some shenanigans — watching Deadpool Movie at AMC Disney Springs 24 with Dine-in Theatres http:// fb.me/4q13twcD2,2016-02-15 18:44:49,0,0,,,
@yagyakanta the fact that u put me first before deadpool :'-) but then u actually got to check out a qtie in the form of udips bro,2016-02-15 18:44:48,0,0,@yagyakanta,,
Finally seeing deadpool,2016-02-15 18:44:48,0,0,,,
"Estoy en Cinépolis - @cinepolis para Deadpool en Distrito Federal, México https://www. swarmapp.com/c/5pHXYjCySxf pic.twitter.com/cAWpHjcuhZ",2016-02-15 18:44:47,0,0,@cinepolis,,
"Kyaaaa! Me encantó #deadpool , ¡Muchas gracias por llevarme vida! Siempre seré tu chimichanga <3 @GianAlexan",2016-02-15 18:44:46,0,0,@GianAlexan,#deadpool,
Almost time to watch Deadpool . I'll let you know my rating when it's over. XD,2016-02-15 18:44:45,0,1,,,
"Deadpool , definición gráfica. pic.twitter.com/i2xHDk4e4i",2016-02-15 18:44:45,0,0,,,
JOKER & HARLEY QUINN VS. DEADPOOL & DOMINO Omg https:// youtu.be/zrleb7Ll9s0,2016-02-15 18:44:45,0,1,,,
@TheRealGenix so I have been told you I watched Deadpool last night it was everything,2016-02-15 18:44:45,0,0,@TheRealGenix,,
Going to see deadpool it's lit,2016-02-15 18:44:44,0,0,,,
@Marvel #DEADPOOL FOR LIFE!!!!,2016-02-15 18:44:44,0,0,@Marvel,#DEADPOOL,
"Just saw an article entitled ""Reasons NOT to bring your kids to see Deadpool "". Is the R-rating not enough for some parents?",2016-02-15 18:44:44,0,1,,,
Deadpool is so awesome i wanna watch it again though! Prob my 3rd fav other than Tom cruise and Batman,2016-02-15 18:44:43,0,0,,,
@deadpoolmovie @VancityReynolds idea for deadpool sequel: deadpool meets his most famous love interest: Death pic.twitter.com/yqDPsaM2Hn,2016-02-15 18:44:42,0,0,@deadpoolmovie @VancityReynolds,,
Anyone wanna see deadpool at 7:30? No. Okay!,2016-02-15 18:44:42,0,0,,,
alguém me leva no cinema pra ver deadpool na moral nunca pedi nada hoje,2016-02-15 18:44:41,3,3,,,
@kaputtaberdope @mittwochnacht @Totgeschwiegen @mariechux nenn mich deadpool,2016-02-15 18:44:40,0,0,@kaputtaberdope @mittwochnacht @Totgeschwiegen @mariechux,,
deadpool was fuckin fantastic,2016-02-15 18:44:38,0,4,,,
Deadpool esta super Hijadepuu,2016-02-15 18:44:37,0,1,,,
MAÑANA ME LLEVAN A VER DEADPOOL ESTOY RE FELIZ,2016-02-15 18:44:36,0,0,,,
Alguém vai no cinema comigo ver boneco do mal ou deadpool ? (Tem que bancar tudo),2016-02-15 18:44:36,0,0,,,
Everyone at work was talking about Deadpool today... I want to see it again,2016-02-15 18:44:35,0,0,,,
"Ainda to na brisa do filme Deadpool ! Um dos melhores. Tudo na medida certa, ação, diálogos e piadas.",2016-02-15 18:44:35,0,0,,,
I was somewhat concerned more females had seen Deadpool before me than guys but I've finally seen it and it's quite good.,2016-02-15 18:44:35,0,2,,,
"@StefanKapicic you were great as colossus in Deadpool , great job, loved the movie!",2016-02-15 18:44:35,0,0,@StefanKapicic,,
Check out my man @ShippingRecords talk about the #Deadpool #soundtrack on the @MilanRecLabel podcast https:// twitter.com/MilanRecLabel/ status/699295644725293056 …,2016-02-15 18:44:34,0,3,@ShippingRecords @MilanRecLabel,#Deadpool #soundtrack,
"@MichaelCastFS Up until Deadpool , my claim was a theory. Studios and yourself really held all of the cards until someone took a risk",2016-02-15 18:44:33,0,0,@MichaelCastFS,,
Aqui no cinema assistindo deadpool,2016-02-15 18:44:33,0,0,,,
Spiderman i Deadpool su u stvari pandur i komunalac,2016-02-15 18:44:33,0,0,,,
' Deadpool ' smashes R-rating record with $135M open http://www. cnbc.com/id/103388591,2016-02-15 18:44:32,0,0,,,
Amanhã eu vou finalmente ver deadpool,2016-02-15 18:44:32,0,0,,,
"""I'm doing stuff in the shop, be done in 25"" Translation: ""I'm watching Lost, we'll see Deadpool when I'm done""",2016-02-15 18:44:32,0,0,,,
my baby deadpool is now shared with the rest of the world,2016-02-15 18:44:31,0,0,,,
Deadpool was dope I highly recommend seeing it if you like raunchy humor,2016-02-15 18:44:31,0,6,,,
I want to go watch deadpool,2016-02-15 18:44:30,0,2,,,
@XandaoDC @pedro_meed é o deadpool churros caralho,2016-02-15 18:44:30,0,1,@XandaoDC @pedro_meed,,
#Deadpool take 2 - caught a few more goodies!! Love this movie,2016-02-15 18:44:30,0,2,,#Deadpool,
I'm guessing non Star Wars fans feel the way I'm feeling now anytime I hear about Deadpool,2016-02-15 18:44:29,0,0,,,
Just saw Deadpool and I'm.....,2016-02-15 18:44:29,0,0,,,
Capitão América está no manicômio pq endoidou de tantas referências no #Deadpool kkk Man filme loko!,2016-02-15 18:44:29,0,0,,#Deadpool,
"@OriginalFunko Are you guys planning to make more Deadpool figures? Such as Ajax, NegaSonic Teenage Warhead, And Colossus?",2016-02-15 18:44:28,0,1,@OriginalFunko,,
La película #Deadpool se acaba de estrenar en los Estados Unidos con unas cifras verdaderamente buenas. No solo... http:// fb.me/3XyYVUUkN,2016-02-15 18:44:28,0,0,,#Deadpool,
"We are so gonna end up at a 10pm showing. Tomorrow at work is gonna be suffering, but so worth it to see more Deadpool .",2016-02-15 18:44:27,0,1,,,
quarta deadpool [ <3,2016-02-15 18:44:26,0,0,,,
Vou assistir DeadPool amanhã \o/ #DeadpoolResponde,2016-02-15 18:44:26,0,0,,#DeadpoolResponde,
Deadpool though... Damn... Nailed it...,2016-02-15 18:44:26,0,0,,,
Hindi ko pa rin makalimutan deadpool . Sobrang fucked up and lakas ng trip ng after credit teaser pero damnnn,2016-02-15 18:44:25,0,0,,,
PREVIA! Gracias @angel_almeida #deadpool #deadpoolmovie #marvel #cosplay #deadpoolvzla … https://www. instagram.com/p/BB02gFnnt-Y/,2016-02-15 18:44:24,0,1,@angel_almeida,#deadpool #deadpoolmovie #marvel #cosplay #deadpoolvzla,
"ponified: We have some Big Mac valentines stuff, followed by DEADPOOL . Be warned, It’s Deadpool , so... http:// tmblr.co/ZHBVnx21q6yNE",2016-02-15 18:44:24,0,0,,,
Thank you Bro https:// twitter.com/bruce_thebatma n/status/699378671904235521 …,2016-02-15 18:44:22,0,0,,,
When a bunch of 14 year olds try to get in to see Deadpool #gohome,2016-02-15 18:44:22,0,4,,#gohome,
Queria alguém pra assistir Deadpool cmg,2016-02-15 18:44:20,0,0,,,
i would go back and watch deadpool 20 more times if i could,2016-02-15 18:44:20,0,0,,,
Deadpool funny asf,2016-02-15 18:44:18,0,0,,,
DEADPOOL SPOILERS ARE ALL AROUND US!,2016-02-15 18:44:18,0,1,,,
