Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
891,TheOnlyNIE,2017-10-22 11:39,0,0,wanna watch happy death day pero hadlok ako lng isa,,,922125298853744640,-0.0516,0.25,0.237,0.513,Neu
892,nanshie_,2017-10-22 11:39,0,0,happy death day good,,,922125202753953793,0.4019,0.339,0.574,0.087,Pos
893,HelmiHamdan,2017-10-22 11:39,1,0,happy death day izanami,,,922125200442867712,-0.0516,0.406,0.385,0.208,Neg
894,julyestala,2017-10-22 11:38,1,2,ya quiero ver happy death day,,,922124973413752832,-0.0516,0.336,0.319,0.345,Neu
895,_s_ml,2017-10-22 11:38,0,2,actually shitting happy death day reckon gunna run cinema,,,922124955126509568,-0.4588,0.409,0.226,0.366,Neg
896,kibintoot,2017-10-22 11:38,0,0,okaaay na dai ako maka move sa twist kang happy death day,,,922124935731994624,-0.0516,0.222,0.21,0.568,Neu
897,croiseanne,2017-10-22 11:37,0,0,itu yang main di happy death day jadi caster gemes dah kalo nyengir ada lesung pipitnya gitu hadeh emesh,,,922124812389978114,-0.0516,0.159,0.15,0.691,Neu
898,JonathanHatfull,2017-10-22 11:36,0,4,needed get flat watch happy death day hearing good fingers,,,922124478435471361,0.4019,0.223,0.377,0.4,Neu
899,boutelIas,2017-10-22 11:36,0,4,seeing happy death day tomorrow going shit hope fun,,,922124415596347392,0.34,0.35,0.463,0.187,Pos
900,osman_karakose,2017-10-22 11:35,0,1,happy death day konusundaki en iyi aksini iddia edenler,,,922124306410287106,-0.0516,0.267,0.253,0.479,Neu
901,DarrenStein,2017-10-22 11:34,0,8,hiiiiiiiieeee wait see love hearing greeting blumhouse movie,@creetureshow @Alaska5000,#happydeathday,922123888141594629,0.7783,0.0,0.531,0.469,Pos
902,zvlazri,2017-10-22 11:32,0,0,happy death day boring dont even know theres even good reviews bout,,,922123544233852928,0.1027,0.298,0.317,0.385,Neu
903,RichardReade23,2017-10-22 11:32,0,0,watching happy death day odeon,,,922123508427231232,-0.0516,0.368,0.349,0.283,Neg
904,ellapalileo,2017-10-22 11:32,0,0,happy death day fun bite help gags trailer,,,922123460557529088,0.7003,0.222,0.551,0.227,Pos
905,nblajannah,2017-10-22 11:32,1,0,movie happy death day ni boleh tahan creapy boleh melantun pop corn aku huwaaa,,,922123457176801280,-0.0516,0.199,0.189,0.612,Neu
906,abudhabitv,2017-10-22 11:31,3,1,happy death day,,# #,922123262414299141,-0.0516,0.453,0.43,0.116,Neg
907,discoshark_,2017-10-22 11:31,0,0,heard happy death day know fish called wanda wonderful,,,922123245515624448,0.5423,0.225,0.428,0.347,Pos
908,trixiuh,2017-10-22 11:31,0,4,happy death day bad genius,,,922123206625968129,-0.5719,0.565,0.282,0.153,Neg
909,VctrSrz,2017-10-22 11:30,0,1,happy death day,,,922123113298399232,-0.0516,0.453,0.43,0.116,Neg
910,tit_romney,2017-10-22 11:30,0,7,gonna go see happy death day,,,922123068503416832,-0.0516,0.336,0.319,0.345,Neu
911,KennedyAKoehler,2017-10-22 11:30,0,13,happy death day actually solid dudes,,,922123016254959622,0.1027,0.32,0.434,0.246,Pos
912,ZenaSearch_97,2017-10-22 11:30,0,0,happy death day goood movie,,,922122973171068928,-0.0516,0.368,0.349,0.283,Neg
913,hmsbeefnuts,2017-10-22 11:30,0,0,happy death day really great,,,922122936856793090,0.6361,0.279,0.578,0.143,Pos
914,7daynews,2017-10-22 11:30,0,0,happy death day,,,922122890383736832,-0.0516,0.453,0.43,0.116,Neg
915,abbyy_floress,2017-10-22 11:30,0,0,wanna go see happy death day,,,922122888014155776,-0.0516,0.336,0.319,0.345,Neu
916,LCosgrove,2017-10-22 11:30,0,1,happy death day fish called wanda glorious,,,922122883899576320,0.6124,0.247,0.5,0.253,Pos
917,rxeme,2017-10-22 11:27,0,0,prefer happy death day sebab penasaran hehe,,#happydeathday #tombiruomovie,922122351126499329,-0.0516,0.31,0.294,0.397,Neu
918,amaurijunior,2017-10-22 11:27,0,0,assistindo morte te happy death day,@CinemarkOficial,,922122341873848320,-0.0516,0.336,0.319,0.345,Neu
919,itsneozki,2017-10-22 11:27,0,1,happy death day,,,922122267966009344,-0.0516,0.453,0.43,0.116,Neg
920,BAmyyyyyy,2017-10-22 11:27,0,0,bila nak berjemaah tgok happy death day ni,,,922122205298753536,-0.0516,0.287,0.272,0.441,Neu
921,SuperFeedMx,2017-10-22 11:27,0,0,happy death day arrasando con las taquillas en estados unidos,,,922122160256290816,-0.0516,0.25,0.237,0.513,Neu
922,indieimmy,2017-10-22 11:26,0,0,enjoyed performance looked supa cool,@jessica_rothe,#happydeathday,922121958292115457,0.6808,0.0,0.651,0.349,Pos
923,Kr4ju,2017-10-22 11:26,0,0,spory spadek horror happy death day od premierowego weekendu tylko,,,922121948519452673,-0.5994,0.415,0.202,0.383,Neg
924,ERCboxoffice,2017-10-22 11:26,12,27,happy death day suffered biggest drop top blumhouse cost,,,922121934132862977,-0.5719,0.492,0.294,0.214,Neg
925,santhikartika,2017-10-22 11:25,0,0,happy death day juga bagus keknya kakk,,,922121849063870464,-0.0516,0.31,0.294,0.397,Neu
926,HellaDownJose,2017-10-22 11:25,0,0,damn time watch happy death day ill dead,,,922121697863524354,-0.875,0.672,0.181,0.147,Neg
927,aalhajje,2017-10-22 11:24,0,0,happy death day happy death day south,@OdeonCinemas,,922121526597562368,-0.1027,0.429,0.407,0.165,Neg
928,hamstersoons,2017-10-22 11:24,0,0,im gonna watch happy death day tomorrow tonight feel dead already bc concept photos,,,922121392421609472,-0.6705,0.358,0.162,0.48,Neu
929,curtwild72,2017-10-22 11:23,0,0,happy death day seriously ends scene leads discussing groundhog,,#RIPGeorgeARomero,922121344959082496,-0.2263,0.366,0.242,0.392,Neu
930,Chelloooooo_,2017-10-22 11:23,0,0,watching happy death day finally,,,922121265456074752,-0.0516,0.368,0.349,0.283,Neg
931,DanScully,2017-10-22 11:23,0,1,happy death day,,,922121257688150019,-0.0516,0.453,0.43,0.116,Neg
932,BoxOffice,2017-10-22 11:22,2,6,happy death day weekend total,,#HappyDeathDay,922121103400755202,-0.0516,0.368,0.349,0.283,Neg
933,TyleKurner,2017-10-22 11:22,0,4,know answer probably go see happy death day fish called wanda,,,922121085587480576,-0.0516,0.235,0.223,0.542,Neu
934,diaviera,2017-10-22 11:22,0,0,doll thing happy death day def dream ln movie mad good,,,922120944201682945,0.128,0.327,0.396,0.276,Pos
935,GWanwei,2017-10-22 11:21,0,0,happy death day like cute romance gave chance live day,,,922120831500611586,0.872,0.172,0.652,0.176,Pos
936,boxofficemojo,2017-10-22 11:21,43,59,weekend,@GeostormMovie,#BoxOffice #Boo2 #HappyDeathDay,922120694791417857,0.0,0.0,0.0,1.0,Neu
937,helena_shawver,2017-10-22 11:21,0,0,still need go see happy death day,,,922120685262135296,-0.0516,0.31,0.294,0.397,Neu
938,theseigisniper,2017-10-22 11:21,0,0,watch happy death day movie pretty clever second,,,922120641175699456,0.7184,0.219,0.556,0.225,Pos
939,yamehpee,2017-10-22 11:20,0,0,walay lami ang happy death day na movie,,,922120572556926976,-0.0516,0.287,0.272,0.441,Neu
940,StevenWallaby,2017-10-22 11:20,0,0,think enjoyed happy death day left feeling kinda sleepy whereas hdd outstay welcome kept,,,922120470517964801,0.765,0.16,0.471,0.369,Pos
941,MochaaCaramel_,2017-10-22 11:19,0,1,happy death day,,,922120353257795584,-0.0516,0.453,0.43,0.116,Neg
942,jimneedle,2017-10-22 11:19,0,0,neutral,,#happydeathday,922120286962626561,0.0,0.0,0.0,1.0,Neu
943,swanye_west,2017-10-22 11:19,0,0,wanna go see idris elba mountain movie happy death day supposed rain day guess clean room,,,922120188023197701,0.3612,0.167,0.275,0.558,Neu
944,UncleTrippy_,2017-10-22 11:19,0,0,still seen happy death day might today,,,922120148445810688,-0.0516,0.31,0.294,0.397,Neu
945,graziellehannah,2017-10-22 11:18,0,0,da club real title shawty used happy death day movie,,,922120011220525061,-0.0516,0.25,0.237,0.513,Neu
946,earthtochaney,2017-10-22 11:18,0,0,wanna go see happy death day,,,922119890974191616,-0.0516,0.336,0.319,0.345,Neu
947,jamesbrrmeo,2017-10-22 11:17,0,0,bad genius happy death day lit asf,,,922119791149588481,-0.5719,0.49,0.245,0.265,Neg
948,imome,2017-10-22 11:17,0,0,happy death day,,,922119788410765314,-0.0516,0.453,0.43,0.116,Neg
949,imkoRIAn,2017-10-22 11:17,0,1,watched happy death day oh yes dami kong time lol,,,922119747457576961,0.6486,0.204,0.482,0.314,Pos
950,thesfnews,2017-10-22 11:17,0,0,happy death day scary,,,922119693498044417,-0.5267,0.602,0.314,0.085,Neg
951,ffany4ever,2017-10-22 11:17,0,0,see even see hahaha theatres,@Shaw @shawsg,#happydeathday,922119660644065281,0.5574,0.0,0.474,0.526,Neu
952,valeriadavilar,2017-10-22 11:17,0,1,es que ayer fuimos al cine ver happy death day la mitad de la empezo entrar demasiada gente,,,922119611868467201,-0.0516,0.165,0.157,0.678,Neu
953,dorkyasss,2017-10-22 11:16,0,1,like happy death day really ship tree carter heehee,,,922119507669217280,0.3182,0.242,0.385,0.373,Pos
954,kwillis_kim,2017-10-22 11:16,0,0,box office top via comscore,,#Boo2AMadeaHalloween #Geostorm #HappyDeathDay #BladeRunner #OnlyTheBrave,922119454858850304,0.2023,0.0,0.31,0.69,Neu
955,minaminacasey,2017-10-22 11:15,0,0,happy death day,,,922119323216330752,-0.0516,0.453,0.43,0.116,Neg
956,xxdyosaa,2017-10-22 11:14,0,0,nonton happy death day yok besok,,,922119092173094912,-0.0516,0.336,0.319,0.345,Neu
957,GiteshPandya,2017-10-22 11:14,16,18,wknd,,#BoxOffice #Boo2 #Geostorm #HappyDeathDay #BladeRunner2049 #OnlyTheBrave,922118990461358081,0.0,0.0,0.0,1.0,Neu
958,creetureshow,2017-10-22 11:13,0,3,body rig matched movement set shot plates complicated worth,,,922118783623340032,0.1027,0.144,0.183,0.673,Neu
959,TheKyleSilva,2017-10-22 11:13,0,0,contemplate whether want watch tv watched another groundhog film last,,#EdgeOfTomorrow #HappyDeathDay,922118707723112448,0.0772,0.0,0.126,0.874,Neu
960,kenxdoncillo,2017-10-22 11:13,0,0,watched makes freaking good job,@israelbroussard @jessica_rothe,#happydeathday,922118704296378369,0.0258,0.322,0.333,0.345,Neu
961,_joaquinerin,2017-10-22 11:12,0,0,happy death day pls pls,,,922118577452224512,0.1027,0.348,0.563,0.089,Pos
962,ian_sandwell,2017-10-22 11:12,0,0,happy death day lands uk around,,,922118559345635328,-0.0516,0.336,0.319,0.345,Neu
963,YasminwithanE,2017-10-22 11:12,0,0,loved happy death day far whole groundhog day recc gh day things,,,922118433747107840,0.5719,0.19,0.371,0.439,Neu
964,renzocyno,2017-10-22 11:12,0,0,happy death day,,#nw,922118430857351168,-0.0516,0.453,0.43,0.116,Neg
965,Ka__Mai,2017-10-22 11:11,0,0,day happy death day like time loop films like horror films acceptable mashup,,,922118286044794880,0.34,0.297,0.43,0.273,Pos
966,xxdyosaa,2017-10-22 11:11,0,0,ya tuhan gua penasaran banget ama film happy death day tp takut tapi pengen nonton,,,922118171229687808,-0.0516,0.189,0.18,0.631,Neu
967,jrldneh,2017-10-22 11:11,0,1,happy death day taaaaa una,,,922118171183607808,-0.0516,0.368,0.349,0.283,Neg
968,klerley,2017-10-22 11:10,0,0,wanna watch happy death day,,,922117851330129920,-0.0516,0.368,0.349,0.283,Neg
969,julia_s_456,2017-10-22 11:09,0,8,um hi,@UniversalHorror,,922117600972234752,0.0,0.0,0.0,1.0,Neu
970,ahunterlear,2017-10-22 11:08,0,1,saw last night,,#happydeathday,922117547830513664,0.0,0.0,0.0,1.0,Neu
971,Kaelyn__Adams,2017-10-22 11:08,0,0,happy death day incidious,,,922117475373895681,-0.0516,0.406,0.385,0.208,Neg
972,Blacqie_,2017-10-22 11:08,1,0,saw happy death day know think thank god,,,922117451927523328,0.5267,0.241,0.512,0.247,Pos
973,yo_itsbryanna,2017-10-22 11:08,3,1,happy death day boo,,,922117395820490752,-0.0516,0.406,0.385,0.208,Neg
974,Avril_SP,2017-10-22 11:08,0,0,ayer fui ver happy death day esperaba mucho mas de esa,,,922117341340631042,-0.0516,0.235,0.223,0.542,Neu
975,LoganWhal,2017-10-22 11:07,0,1,moist meter accurate source moisture content happy death day quite trust good,,,922117291915046913,0.763,0.174,0.468,0.358,Pos
976,RelBell_,2017-10-22 11:07,0,0,think go see happy death day,,,922117158989123585,-0.0516,0.336,0.319,0.345,Neu
977,lalalalakimmy,2017-10-22 11:06,0,0,happy death day,,,922117077095157760,-0.0516,0.453,0.43,0.116,Neg
978,keynaa_,2017-10-22 11:06,0,0,happy death day sumpah thrilled,,,922117059244277766,0.4019,0.312,0.528,0.16,Pos
979,Isaagaani,2017-10-22 11:05,0,0,happy death day like happy candy day,,,922116810333331456,0.7184,0.232,0.589,0.179,Pos
980,filmtvz,2017-10-22 11:05,0,0,happy death day college student relives day murder,,#Kino,922116587133591552,-0.7096,0.497,0.214,0.289,Neg
981,ughalter,2017-10-22 11:04,0,1,hmmm happy death day,,,922116539695882241,-0.0516,0.406,0.385,0.208,Neg
982,OllieHodsoll,2017-10-22 11:03,0,0,super hungry lets go happy death day plan,@Christymac18,,922116318782001152,0.5719,0.236,0.461,0.303,Pos
983,PunchedInTheTom,2017-10-22 11:03,0,0,celebrating death day watching happy death day,,,922116232756826112,-0.1027,0.429,0.407,0.165,Neg
984,kakakminn,2017-10-22 11:03,1,0,happy death day,,,922116206760308737,-0.0516,0.453,0.43,0.116,Neg
985,ian_sandwell,2017-10-22 11:02,0,4,happy death day fully embraces ridiculousness fun anchored engaging lead jessica absolute,,,922116077093576704,0.5244,0.274,0.421,0.305,Pos
986,anntaylorrrr,2017-10-22 11:02,0,1,happy death day actually really good,,,922115993908011010,0.4576,0.283,0.5,0.218,Pos
987,alyanaxm,2017-10-22 11:02,0,0,happy death day good one,,,922115989558280192,0.4019,0.312,0.528,0.16,Pos
988,Hoy_Gab,2017-10-22 11:02,0,0,neutral,,#HappyDeathDay,922115892250419200,0.0,0.0,0.0,1.0,Neu
989,NabhanAziz,2017-10-22 11:01,0,0,watching happy death day,,,922115700067463168,-0.0516,0.406,0.385,0.208,Neg
990,FayePornobi,2017-10-22 11:01,0,0,happy death day seven sundays,,,922115599815151616,-0.0516,0.368,0.349,0.283,Neg
991,cassyprimavera,2017-10-22 11:00,0,5,happy death day c l,,,922115575689527296,-0.0516,0.453,0.43,0.116,Neg
992,Benhedjtan,2017-10-22 11:00,0,3,yung happy death day na pinanood namin kanina maka hahaha,,,922115452410544128,0.5267,0.214,0.401,0.385,Pos
993,989theGoat,2017-10-22 10:59,1,0,ever pulled double feature saw justin tenay,@GeostormMovie,#HappyDeathDay,922115103255699461,0.0,0.0,0.0,1.0,Neu
994,mirarosli___,2017-10-22 10:58,0,1,happy death day mmg,,,922115019394781184,-0.0516,0.406,0.385,0.208,Neg
995,wdejackson,2017-10-22 10:58,0,2,thoroughly enjoyed good slasher halloween fun,,#HappyDeathDay,922114943742300160,0.8771,0.0,0.77,0.23,Pos
996,HanaDinika28,2017-10-22 10:57,0,0,watching happy death day cinema,,,922114677710012417,-0.0516,0.368,0.349,0.283,Neg
997,pcwerrangers,2017-10-22 10:55,0,0,last movie saw happy death day,,,922114283680468993,-0.0516,0.336,0.319,0.345,Neu
998,31HorrorMovies,2017-10-22 10:55,0,1,happy death day,,#HappyDeathDay #horrormovies #DeathDay,922114224658186240,-0.0516,0.453,0.43,0.116,Neg
999,MsMVFA,2017-10-22 10:55,0,0,restless ass stay,,#HappyDeathDay #MovieOutting,922114190730444800,-0.6808,0.848,0.0,0.152,Neg
1000,31HorrorMovies,2017-10-22 10:55,0,0,happy death day,@hellhorror,#HappyDeathDay #horrormovies #DeathDay,922114172153925637,-0.0516,0.453,0.43,0.116,Neg
1001,31HorrorMovies,2017-10-22 10:55,0,0,happy death day,@horrorgaloreweb,#HappyDeathDay #horrormovies #DeathDay,922114139325190144,-0.0516,0.453,0.43,0.116,Neg
1002,31HorrorMovies,2017-10-22 10:55,2,5,happy death day,@NonprofitHorror,#HappyDeathDay #horrormovies #DeathDay,922114104319533056,-0.0516,0.453,0.43,0.116,Neg
1003,stephanmcspooky,2017-10-22 10:55,0,1,really enjoyed happy death day looked like terrible horror ended enjoyable highly,,,922114099525320704,0.2518,0.379,0.448,0.173,Pos
1004,ravsobertson,2017-10-22 10:55,0,0,happy death day,,,922114078256107521,-0.0516,0.453,0.43,0.116,Neg
1005,31HorrorMovies,2017-10-22 10:55,0,0,happy death day,@PromoteHorror,#HappyDeathDay #horrormovies #DeathDay,922114072145022976,-0.0516,0.453,0.43,0.116,Neg
1006,31HorrorMovies,2017-10-22 10:54,2,1,happy death day,,#HappyDeathDay #horrormovies #DeathDay,922114038431145984,-0.0516,0.453,0.43,0.116,Neg
1007,JomPeralta,2017-10-22 10:54,1,3,watched happy death day,@MjLim27,,922114000896147458,-0.0516,0.406,0.385,0.208,Neg
1008,ccaalliieexx,2017-10-22 10:54,0,1,girl happy death day birthday shares grandpa bday,,,922113954310180865,0.25,0.264,0.399,0.338,Pos
1009,YoncaKutlay,2017-10-22 10:53,0,0,happy death day istanbul,@Cinemaximum @gulcankargin,,922113713708109825,-0.0516,0.406,0.385,0.208,Neg
1010,crystalchng,2017-10-22 10:53,0,1,happy death day,@CathayCineplex,,922113629599789056,-0.0516,0.453,0.43,0.116,Neg
1011,anomic_ryan,2017-10-22 10:53,0,0,seeing happy death day,@UniversalHorror @EclipseCinemasD,,922113600130551808,-0.0516,0.406,0.385,0.208,Neg
1012,Jerkface_Killah,2017-10-22 10:53,0,0,taking page book seeing happy death day,@morgmorgan25,,922113596330569729,-0.0516,0.31,0.294,0.397,Neu
1013,BloomGrowMedia,2017-10-22 10:53,0,0,new movie trailers happy death day margot robbie via,@THR,,922113573391777792,-0.0516,0.267,0.253,0.479,Neu
1014,NickBolock,2017-10-22 10:51,0,0,happy death day best motive murder movie,,,922113284626665472,-0.1779,0.441,0.405,0.154,Neg
1015,Jerkface_Killah,2017-10-22 10:49,0,1,using new moviepass subscription see happy death day,,,922112800775864320,-0.0516,0.287,0.272,0.441,Neu
1016,hulyenn,2017-10-22 10:49,1,3,hayp si medj yaw ko na panoorin yung bad happy death day nalang,,,922112686489354240,-0.5719,0.351,0.175,0.474,Neu
1017,feliciamepau,2017-10-22 10:49,0,1,additional happy death day haizzzzzzzz,,,922112573503258624,-0.0516,0.368,0.349,0.283,Neg
1018,smirkdxlan,2017-10-22 10:49,0,1,happy death day annabelle chuckie um know,,,922112561914499073,-0.0516,0.31,0.294,0.397,Neu
1019,matteiie,2017-10-22 10:48,0,1,im convinced point happy death day going birthday,,,922112545502171136,0.3612,0.255,0.418,0.327,Pos
1020,iztkhrl,2017-10-22 10:48,0,1,esok nak tengok happy death day,,,922112378631741450,-0.0516,0.336,0.319,0.345,Neu
1021,Mindcraft_film,2017-10-22 10:47,0,1,love wonder created looks,,,922112235987718146,0.7351,0.0,0.756,0.244,Pos
1022,baverrianeeee,2017-10-22 10:45,0,1,happy death day,,,922111645093994496,-0.0516,0.453,0.43,0.116,Neg
1023,munna_cr7,2017-10-22 10:44,0,0,movie time kingsman happy death day,,,922111519776825344,-0.0516,0.336,0.319,0.345,Neu
1024,PliskeenDR,2017-10-22 10:44,0,0,amazing sitges happy death day brigsby bear kill,,,922111447748005888,-0.2732,0.428,0.373,0.199,Neg
1025,mariablessadp,2017-10-22 10:43,0,3,bad happy death day find money,,,922111269875998720,-0.5719,0.525,0.262,0.213,Neg
1026,psmsnprz,2017-10-22 10:43,0,0,happy death day pls,,,922111212136968192,0.0258,0.394,0.505,0.101,Pos
1027,LeAwesomeGeek,2017-10-22 10:43,0,0,watching happy death day,,#LastFullShow #Hyun,922111134106189824,-0.0516,0.406,0.385,0.208,Neg
1028,sidneycarts,2017-10-22 10:42,0,2,hello friends watch tayo happy death day pls free til wednesday huhu,,,922110807617368064,0.7579,0.175,0.511,0.314,Pos
1029,arlenewaysted,2017-10-22 10:42,0,0,really enjoyed happy death day fun slasher fave part demi,,,922110803351781376,0.8627,0.182,0.6,0.218,Pos
1030,renzmiclat_,2017-10-22 10:40,0,0,rate ko sa,,#HappyDeathDay,922110479299878913,0.0,0.0,0.0,1.0,Neu
1031,Evineur,2017-10-22 10:40,0,0,happy death day seems watch hope movie great trailer one,,,922110449075732480,0.7783,0.189,0.519,0.291,Pos
1032,EdTheHatter,2017-10-22 10:40,0,0,happy death day norfolk,@OdeonCinemas,,922110330595168256,-0.0516,0.406,0.385,0.208,Neg
1033,_hxunted_,2017-10-22 10:39,0,0,wna watch happy death day idk,,,922110231898816513,-0.1531,0.442,0.308,0.25,Neg
1034,destaristaa,2017-10-22 10:39,0,0,td nonton happy death day ga terlalu suka sama keseluruhan alur,,,922110218930024448,-0.0516,0.235,0.223,0.542,Neu
1035,WuPachirisu,2017-10-22 10:38,0,0,happy death day,@YouTube,,922109804251942913,-0.0516,0.453,0.43,0.116,Neg
1036,MovieComms,2017-10-22 10:37,0,1,fantastic day cinema spread prolong enjoyment,@UniversalHorror @Death_of_Stalin,,922109759121215488,0.802,0.0,0.643,0.357,Pos
1037,CircleofCine,2017-10-22 10:37,0,0,happy death day great groundhog day,,#HappyDeathDay,922109712992231424,0.5994,0.265,0.531,0.204,Pos
