Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
1685,StefanyPrecious,2017-10-23 20:29,0,0,loved review happy death day awesome,,,922620913593602048,0.8316,0.222,0.665,0.114,Pos
1686,escobar_rebecca,2017-10-23 20:28,0,1,finally gonna watch happy death day,,,922620901962731520,-0.0516,0.336,0.319,0.345,Neu
1687,_ablackguy,2017-10-23 20:28,0,0,needed saw happy death day,,,922620723176398848,-0.0516,0.368,0.349,0.283,Neg
1688,Showest_Theatre,2017-10-23 20:26,0,1,held thru check back see,@Showest_Theatre,#Geostorm #MyLittlePonyMovie #BladeRunner2049 #HappyDeathDay,922620329691942913,0.0,0.0,0.0,1.0,Neu
1689,rhyan_carvalho,2017-10-23 20:25,0,0,happy death day,,,922620041782267904,-0.0516,0.453,0.43,0.116,Neg
1690,unchbeb,2017-10-23 20:25,0,0,ada tugas suruh nonton happy death day trs bikin resumenya tp w absen hari mending nyusul apa nonton sendiri si ya allah mager,,,922619945258598400,-0.0516,0.141,0.134,0.725,Neu
1691,heennyy,2017-10-23 20:23,0,0,happy death day liatnya trailernya jd bikin pengen udah ditonton malah jd yg agak alurnya ya begitu ku bosan,,,922619630513819648,-0.0516,0.159,0.15,0.691,Neu
1692,_ruben_e_,2017-10-23 20:23,5,1,want go watch happy death day,,,922619622305796101,0.0258,0.328,0.42,0.252,Pos
1693,underscoreX_,2017-10-23 20:22,0,0,happy death day,,,922619332802367488,-0.0516,0.453,0.43,0.116,Neg
1694,thomas_serafino,2017-10-23 20:22,0,1,anybody want see happy death day one enjoys stupid movies,,,922619195405332480,0.0,0.354,0.403,0.243,Pos
1695,ganjarshrex,2017-10-23 20:18,0,0,happy death day bagus,,,922618188042399744,-0.0516,0.406,0.385,0.208,Neg
1696,bentheeemvp,2017-10-23 20:17,0,0,could tell killer happy death day based first time seeing commercial,,,922618003904086016,-0.6705,0.412,0.186,0.402,Neg
1697,AXL_JUSTINIANO,2017-10-23 20:15,0,0,para la presente,@AXL_JUSTINIANO,#happydeathday #FueraDeJoda,922617564227952641,0.0,0.0,0.0,1.0,Neu
1698,theelvishpirate,2017-10-23 20:15,0,1,happy happy death day getting good reviews deserves,,,922617411076943872,0.7506,0.214,0.566,0.22,Pos
1699,findingalissa,2017-10-23 20:14,0,0,happy death day actually good,,,922617246270320640,0.4019,0.312,0.528,0.16,Pos
1700,FiordirosaChris,2017-10-23 20:13,0,1,might well go see happy death day,,,922617103915651073,0.2263,0.285,0.423,0.292,Pos
1701,AzumiSugimoto,2017-10-23 20:12,0,0,happy death day,@Manassas,,922616641053167617,-0.0516,0.453,0.43,0.116,Neg
1702,jourdayen,2017-10-23 20:12,0,10,humanity bad happy death day also show tonight pit loft,,,922616640990302209,-0.5719,0.409,0.204,0.387,Neg
1703,Cancer_585,2017-10-23 20:08,0,0,neutral,,#NowPlaying #HappyDeathDay,922615641999269889,0.0,0.0,0.0,1.0,Neu
1704,lithiumdan,2017-10-23 20:07,0,0,f reviews happy death day spoiler review via,@YouTube,#HappydeathDay #moviereview #Jessicarothe #horromovie,922615597678161920,-0.0516,0.31,0.294,0.397,Neu
1705,unionlack,2017-10-23 20:07,0,0,ate portland gummies cried happy death day,,,922615585174904838,-0.4215,0.458,0.261,0.282,Neg
1706,jeffersour,2017-10-23 20:07,0,0,queria assistir happy death day contigo de gosto de rever filmes de assassinos pra ver ae dava na cara quem era,,,922615435778027522,-0.0516,0.147,0.139,0.714,Neu
1707,LAUF___,2017-10-23 20:06,0,1,go see made halloween happy death day watch trailer let know one like better,,,922615280328732675,0.6369,0.17,0.396,0.435,Neu
1708,OutlawAK,2017-10-23 20:05,0,2,throwback early days direct video many enjoying awesome,,#HappyDeathDay,922615009292759040,0.8176,0.0,0.556,0.444,Pos
1709,TheBookOf_A,2017-10-23 20:01,0,0,watch,,#HappyDeathDay,922613896489431040,0.0,0.0,0.0,1.0,Neu
1710,abalistar,2017-10-23 20:00,0,0,happy death day much fun,,,922613724640313344,0.4767,0.302,0.543,0.155,Pos
1711,MandyLouStu,2017-10-23 19:59,0,0,fun silly great really liked,,#HappyDeathDay,922613424919629824,0.8908,0.0,0.921,0.079,Pos
1712,JWRiders,2017-10-23 19:58,0,0,hefty round,,#MovieReviews #CritHit #TheSnowman #HappyDeathDay #Flatliners #TheStray,922613194446733314,0.0,0.0,0.0,1.0,Neu
1713,ZaidFranco,2017-10-23 19:58,0,0,san ignacio,@Centro,#HappyDeathDay #Movie #Snack #Caracas #Venezuela,922613105548496896,0.0,0.0,0.0,1.0,Neu
1714,PopPunkPizza182,2017-10-23 19:57,0,0,saw movie good,,#HappyDeathDay,922613073080471557,0.4404,0.0,0.592,0.408,Pos
1715,cecille____,2017-10-23 19:57,0,0,dapat ako pero nanood ako ng happy death day tapos natulog midterms na,,,922613046647783424,-0.0516,0.21,0.199,0.591,Neu
1716,lexcastigliego,2017-10-23 19:57,0,1,kinda mad da club didnt play happy death day,,,922612900841377792,-0.5852,0.494,0.196,0.311,Neg
1717,zeowchelle,2017-10-23 19:57,0,0,happy death day wor,,,922612880301633537,-0.0516,0.406,0.385,0.208,Neg
1718,sarahBauthor,2017-10-23 19:56,0,0,watching happy death day cinemark southland center xd,,,922612746184790017,0.5574,0.238,0.457,0.305,Pos
1719,Killacam_29,2017-10-23 19:56,0,0,happy death day,,,922612712236077056,-0.0516,0.453,0.43,0.116,Neg
1720,mattsmovierev,2017-10-23 19:55,0,0,makes groundhog day meets slasher movie,@UniversalPicsAU,#HappyDeathDay,922612377824063488,0.0,0.0,0.0,1.0,Neu
1721,YR99RMT,2017-10-23 19:54,0,0,veo happy death day,,,922612254582992897,-0.0516,0.406,0.385,0.208,Neg
1722,Toasted_ToastYT,2017-10-23 19:53,0,3,happy death day,,,922612084541595648,-0.0516,0.453,0.43,0.116,Neg
1723,niners5352,2017-10-23 19:51,0,1,happy death day golden circle,,,922611401255981057,-0.0516,0.368,0.349,0.283,Neg
1724,joinrudolf,2017-10-23 19:50,0,0,happy death day,,,922611229964886019,-0.0516,0.453,0.43,0.116,Neg
1725,phoebbe_s,2017-10-23 19:44,0,0,recommend happy death day,,,922609669352361984,0.3182,0.351,0.559,0.09,Pos
1726,Fedebolsooo,2017-10-23 19:42,0,0,que ganas de ver happy death day,,,922609296226992128,-0.0516,0.31,0.294,0.397,Neu
1727,judy_x14,2017-10-23 19:42,1,1,really wanna go see happy death day ion got friends,,,922609246872711169,0.4404,0.22,0.384,0.395,Neu
1728,SahafahFan,2017-10-23 19:42,0,0,happy death day,,,922609206557134848,-0.0516,0.453,0.43,0.116,Neg
1729,LegsFeedWolf80,2017-10-23 19:41,0,0,happy death day quite night,,,922608974133891073,-0.0516,0.368,0.349,0.283,Neg
1730,relato_gt,2017-10-23 19:40,0,0,si las de terror son lo al estreno de,@gabvirus_,#HappyDeathDay,922608611448311808,-0.5267,0.298,0.0,0.702,Neu
1731,ROJO36,2017-10-23 19:36,1,3,boyle saw enjoyed movie recommend jessica rothe star,,#HappyDeathDay,922607816921063424,0.7003,0.0,0.492,0.508,Neu
1732,MindofJoshin,2017-10-23 19:36,0,0,happy death day decent,,,922607707613421568,-0.0516,0.406,0.385,0.208,Neg
1733,Lezzer187,2017-10-23 19:36,0,0,watched thought pretty dope actually,,#HappyDeathDay,922607594341990400,0.4939,0.0,0.444,0.556,Neu
1734,GiggleriotJokes,2017-10-23 19:35,0,0,happy death day release clip compilation trailer,,#staged,922607321141747713,-0.0516,0.31,0.294,0.397,Neu
1735,xoBrittanyox91,2017-10-23 19:33,0,0,amazing saw definitely hilarious ending shocking,@jessica_rothe,#HappyDeathDay,922606889958907906,0.7579,0.194,0.662,0.144,Pos
1736,Darraggh,2017-10-23 19:33,0,0,happy death day surprisingly enjoyable little lighter tone really good whodunit,,,922606882228903936,0.796,0.178,0.548,0.274,Pos
1737,Imbumascloset,2017-10-23 19:32,0,0,funnier thought would acting watching,,#happydeathday #FLATLINERS #TheForeigner,922606811047370752,0.4019,0.0,0.403,0.597,Neu
1738,FilmMomatic,2017-10-23 19:32,0,3,happy death day,@jessica_rothe @israelbroussard,#NowWatching #ChristopherBLandon #31DaysOfHorror #52FilmsWithKickAssWomen,922606562480230401,-0.0516,0.453,0.43,0.116,Neg
1739,lquigleyfilm,2017-10-23 19:31,0,0,saw happy death day cinema first horror film ever watched cinema super proud,,,922606383706468353,0.4767,0.289,0.407,0.304,Pos
1740,cdollish5,2017-10-23 19:31,0,2,wanna go see happy death day boo weekend,,,922606380493737984,-0.0516,0.287,0.272,0.441,Neu
1741,brilenta,2017-10-23 19:29,3,0,quiero ver happy death day,,,922605991551782918,-0.0516,0.368,0.349,0.283,Neg
1742,miserbilality,2017-10-23 19:28,0,0,day happy birthday happy death day,,#stevenyeun #keithkogane #voltron,922605778342592512,0.5423,0.273,0.517,0.21,Pos
1743,Y_SoSerious_,2017-10-23 19:28,0,0,happy death day nice ass movie,,,922605654849794050,-0.2263,0.465,0.409,0.126,Neg
1744,chencanlasx,2017-10-23 19:26,0,1,wanna watch happy death day okay,,,922605257145827329,0.1779,0.312,0.448,0.24,Pos
1745,richfelix_,2017-10-23 19:26,0,0,go watch happy death day heard mixed reviews say sucks want watch suspenseful movie,,,922605154704113665,-0.34,0.299,0.234,0.467,Neu
1746,chronic_rift,2017-10-23 19:26,0,0,weekly good week die happy death day wowed audiences,,,922605126870847488,0.34,0.355,0.464,0.182,Pos
1747,gabistemochko,2017-10-23 19:25,0,0,arcoplex happy death day sc,@arcoiriscinema,,922605008142643201,-0.0516,0.368,0.349,0.283,Neg
1748,xchloenivenx,2017-10-23 19:25,0,0,happy death day,,,922604916887101440,-0.0516,0.453,0.43,0.116,Neg
1749,Carter_Joyce15,2017-10-23 19:24,0,0,liked video happy death day movie review,@YouTube,,922604659776348160,0.3818,0.271,0.451,0.278,Pos
1750,zahyaya_,2017-10-23 19:24,0,0,happy death day bitch shook,,,922604649353318400,-0.6597,0.659,0.268,0.072,Neg
1751,dannicagabe,2017-10-23 19:23,0,0,gusto ko mag watch ug happy death day pero way mabilin sa balay,,,922604477399547904,-0.0516,0.21,0.199,0.591,Neu
1752,shakeriaa_,2017-10-23 19:23,0,1,happy death day good ass movie,,,922604391701590016,-0.2023,0.463,0.412,0.125,Neg
1753,JayceeHadley,2017-10-23 19:23,0,0,anyone want go see happy death day,,,922604359132647425,0.0258,0.302,0.388,0.31,Pos
1754,michaelrm___,2017-10-23 19:23,0,0,happy death day,,,922604302014779392,-0.0516,0.453,0.43,0.116,Neg
1755,maniyahsemple_,2017-10-23 19:22,0,0,wanna go see happy death day eat,,,922604245420871680,-0.0516,0.31,0.294,0.397,Neu
1756,ScottDaley26,2017-10-23 19:21,0,0,see thoroughly stupid cheesy knew,,#HappyDeathDay,922603983226703873,-0.5709,0.48,0.0,0.52,Neu
1757,_MiniNessuhh,2017-10-23 19:21,0,1,still seen happy death day,,,922603865572229121,-0.0516,0.368,0.349,0.283,Neg
1758,losersmood,2017-10-23 19:21,0,2,watched happy death day want watched happy death day today disappointed,,,922603857464713216,-0.4939,0.443,0.354,0.203,Neg
1759,delalibessa,2017-10-23 19:21,0,0,happy death day confused kobi,,,922603799692406785,-0.3612,0.521,0.311,0.168,Neg
1760,aaishahhhhhhh,2017-10-23 19:20,0,0,need man like carter life,,#happydeathday,922603626656337925,0.3612,0.0,0.385,0.615,Neu
1761,Moviereviewnew,2017-10-23 19:20,0,0,movie happy death day taosnews,,,922603560109408256,-0.0516,0.368,0.349,0.283,Neg
1762,JacquelineHTV,2017-10-23 19:19,0,0,happy death day official trailer theaters friday october via,@YouTube,,922603431461904384,-0.0516,0.267,0.253,0.479,Neu
1763,JacquelineHTV,2017-10-23 19:19,0,0,added video playlist happy death day official trailer theaters friday,@YouTube,,922603366760484866,-0.0516,0.25,0.237,0.513,Neu
1764,GEORGE_6ONE7,2017-10-23 19:19,0,0,damn still need see happy death day clown movie,,,922603325958377472,-0.4404,0.405,0.227,0.368,Neg
1765,I_AM_JORY,2017-10-23 19:18,0,0,happy death day fucking great holy shit,,,922603196878438400,0.0847,0.412,0.429,0.159,Pos
1766,jmrnssamptn,2017-10-23 19:17,0,0,dahil sa happy death day matakot nko sa birthday,,,922602896977301504,-0.0516,0.267,0.253,0.479,Neu
1767,cheandv,2017-10-23 19:17,0,0,watched happy death day bad watched geostorm last bad,,,922602870234431488,-0.802,0.556,0.189,0.255,Neg
1768,cassfrass__,2017-10-23 19:16,0,1,groundhog day reference happy death day exactly,,,922602749639954433,-0.0516,0.31,0.294,0.397,Neu
1769,RAYto__go,2017-10-23 19:16,0,3,wanna see happy death day,,,922602649228402689,-0.0516,0.368,0.349,0.283,Neg
1770,ciarabarron17,2017-10-23 19:12,0,2,happy death day fucked film ever seen whole life,,,922601772908244993,-0.6808,0.461,0.206,0.333,Neg
1771,uptownbrady,2017-10-23 19:11,0,1,omg happy death day,@mky,,922601487003295745,-0.0516,0.406,0.385,0.208,Neg
1772,NikkiJay42,2017-10-23 19:10,0,1,neutral,,#HappyDeathDay,922601218458996738,0.0,0.0,0.0,1.0,Neu
1773,Popcorn_For_One,2017-10-23 19:10,0,0,happy death day people cinema club review,,,922601184862629888,-0.0516,0.31,0.294,0.397,Neu
1774,ciska21,2017-10-23 19:09,0,0,yuk din nonton happy death day,,,922600953022255105,-0.0516,0.336,0.319,0.345,Neu
1775,Northern_st4r,2017-10-23 19:09,0,0,happy death day actually,,,922600950031929344,-0.0516,0.406,0.385,0.208,Neg
1776,riansyaprawi,2017-10-23 19:09,0,0,happy death day movie,,,922600873418616837,-0.0516,0.406,0.385,0.208,Neg
1777,meliissaponte,2017-10-23 19:07,4,1,happy death day rio de janeiro,@CinemarkOficial @aninha_amaro @alesoars @_gabsduarte @jjoao_p,,922600424162713624,-0.0516,0.336,0.319,0.345,Neu
1778,pvnk_may,2017-10-23 19:07,0,0,finally watched happy death day,,,922600383159119873,-0.0516,0.368,0.349,0.283,Neg
1779,well_vicente,2017-10-23 19:07,1,1,pq hoje nosso dia happy death day nova rj,@Kinoplex @fernandinhalubs,#3,922600366272925703,-0.0516,0.267,0.253,0.479,Neu
1780,4evaaq,2017-10-23 19:06,0,0,im finna watch happy death day fr time,,,922600221988843520,-0.0516,0.287,0.272,0.441,Neu
1781,kirstiefehily,2017-10-23 19:06,0,0,really enjoyed happy death day,,,922600195405373441,0.528,0.303,0.551,0.146,Pos
1782,justintkramer1,2017-10-23 19:06,0,2,happy death day nostalgic ride back teen slashers grew seen please,,#bitesizereview,922600142997356544,0.2732,0.218,0.335,0.447,Neu
1783,Iovesickbiebs,2017-10-23 19:05,0,0,really want see happy death day see,@sampottorff,,922599895604891651,0.1672,0.29,0.413,0.297,Pos
1784,GabriellaEvans0,2017-10-23 19:04,0,1,happy death day soooo although get ringtone head,,#HappyDeathDayMovie,922599661977907201,-0.0516,0.287,0.272,0.441,Neu
1785,MadeinTrinidadd,2017-10-23 19:03,0,0,happy death day,,,922599498257436672,-0.0516,0.453,0.43,0.116,Neg
1786,therealgore_,2017-10-23 19:01,0,2,vs saw,,#MovieMatchMonday #HappyDeathDay #TragedyGirls,922598990025252864,0.0,0.0,0.0,1.0,Neu
1787,fingers7dg,2017-10-23 19:01,0,0,watching happy death day wit lights,,,922598917413449728,-0.0516,0.336,0.319,0.345,Neu
1788,FoxMcCloud0,2017-10-23 18:59,0,0,worst movie ever,@UniversalHorror,,922598265203318784,-0.6249,0.672,0.0,0.328,Neg
1789,GalyPoucel,2017-10-23 18:58,1,3,tenemos premier en vamos ver,,#FelizD #HappyDeathDay,922598201542062080,0.0,0.0,0.0,1.0,Neu
1790,strokeemycactus,2017-10-23 18:53,0,0,lets watch happy death day first tho,,,922596972900601856,-0.0516,0.31,0.294,0.397,Neu
1791,Chloe_Racheel,2017-10-23 18:53,0,0,happy death day shittest film every tbh,,,922596845284724737,-0.0516,0.31,0.294,0.397,Neu
1792,RalphLeonard_,2017-10-23 18:53,1,3,still seen happy death day,,,922596818290139136,-0.0516,0.368,0.349,0.283,Neg
1793,WarAndTyranny,2017-10-23 18:52,0,1,see happy death day probably htc ttyl,,,922596616929972224,-0.0516,0.31,0.294,0.397,Neu
1794,BurbleSimp_,2017-10-23 18:50,0,0,happy death day,,,922596176238653441,-0.0516,0.453,0.43,0.116,Neg
1795,c_mac93,2017-10-23 18:48,0,0,happy death day cent ring,,#MacMovies,922595610775244800,-0.0516,0.368,0.349,0.283,Neg
1796,sleepymoi,2017-10-23 18:47,0,4,actually liked happy death day,,,922595324601892864,0.3818,0.315,0.524,0.161,Pos
1797,Tucchainzz,2017-10-23 18:44,0,0,wanna go see happy death day,,,922594673650274309,-0.0516,0.336,0.319,0.345,Neu
1798,davidlmartin85,2017-10-23 18:43,0,0,stop staring like took dump meets mad world,,#GroundhogDay #Scream #HappyDeathDay #films,922594394334728192,-0.6705,0.552,0.172,0.276,Neg
1799,jaydes_xo,2017-10-23 18:43,1,0,la happy death day,,,922594245235675137,-0.0516,0.406,0.385,0.208,Neg
1800,Aleysh__,2017-10-23 18:42,2,0,quiero ver happy death day,,,922594123638562816,-0.0516,0.368,0.349,0.283,Neg
1801,paomarin009,2017-10-23 18:42,14,10,necesito partner para ir al cine ver happy death day,,,922594018927751168,-0.0516,0.25,0.237,0.513,Neu
1802,joshuamorganLFC,2017-10-23 18:41,0,2,watched happy death day,@libbiecoles69,#MyWorld #HappyDeathDayMovie #mygirlfriend,922593958672453632,-0.0516,0.406,0.385,0.208,Neg
1803,_GabyAngelica_,2017-10-23 18:41,0,1,someone go see happy death day tonight,,,922593895141298177,-0.0516,0.31,0.294,0.397,Neu
1804,Hunter_Locks98,2017-10-23 18:41,0,0,finna go watch happy death day ya dig,,,922593821829058560,-0.0516,0.287,0.272,0.441,Neu
1805,alex_4101,2017-10-23 18:40,0,0,la tipa de happy death day mata solo con la sonrisa,,,922593693990817793,-0.0516,0.235,0.223,0.542,Neu
1806,libbiecoles69,2017-10-23 18:40,0,1,happy death day great film,,,922593521806258177,0.5994,0.285,0.569,0.146,Pos
1807,TravisVesseyGCW,2017-10-23 18:39,0,0,happy death day fun guys like watch,,,922593455448182784,0.6808,0.238,0.579,0.183,Pos
1808,clifftheater,2017-10-23 18:39,0,0,movie weekend happy death day rated show times friday,,,922593380101775360,-0.0516,0.267,0.253,0.479,Neu
1809,Piercy13,2017-10-23 18:39,0,0,happy death day,,#happydeathday #film #movie #cinema #cineworld #unlimitedcard,922593303039741952,-0.0516,0.453,0.43,0.116,Neg
1810,amia524,2017-10-23 18:39,0,0,happy death day,,,922593223683510273,-0.0516,0.453,0.43,0.116,Neg
1811,yvette__claudia,2017-10-23 18:36,0,0,mood changed happy death day fire,,,922592485859385346,-0.3818,0.485,0.285,0.231,Neg
1812,stephenVking,2017-10-23 18:35,0,0,totally called killer strictly based,,#HappyDeathDay,922592373292576771,-0.6786,0.534,0.0,0.466,Neg
1813,bearmccreary,2017-10-23 18:35,13,197,blog entry collaboration create voice,,#HappyDeathDay,922592227750277120,0.2732,0.0,0.344,0.656,Neu
1814,chezmed1,2017-10-23 18:34,0,0,u seen,,,922592072560988161,0.0,0.0,0.0,1.0,Neu
1815,Wildorchid_No9,2017-10-23 18:33,0,0,snowman happy death day,,,922591807229140992,-0.0516,0.406,0.385,0.208,Neg
1816,JMariee15,2017-10-23 18:31,0,0,la happy death day tiene una moraleja bien,,,922591356840763399,-0.0516,0.287,0.272,0.441,Neu
1817,MrDwght,2017-10-23 18:30,0,0,happy death day watching happy death day,,,922591144353157120,-0.1027,0.429,0.407,0.165,Neg
1818,VeRonic4DmngZ,2017-10-23 18:30,0,1,veronica moctezuma,@gmail,#HappyDeathDay,922590993186197504,0.0,0.0,0.0,1.0,Neu
1819,ventennyson,2017-10-23 18:29,0,0,ewan ko ba kung happy death day bad genius papanuorin ko im torn send help char hahahahhahaha,,,922590957668913154,-0.4588,0.338,0.23,0.432,Neu
1820,DragonSlyJones,2017-10-23 18:28,0,1,happy death day,,,922590620081950720,-0.0516,0.453,0.43,0.116,Neg
1821,ewanthejones,2017-10-23 18:28,0,0,rated happy death day,,#IMDb,922590609029857280,-0.0516,0.406,0.385,0.208,Neg
1822,natanic_,2017-10-23 18:27,0,0,happy death day pretty,,,922590406872879104,0.4588,0.331,0.585,0.085,Pos
1823,agtcdvd,2017-10-23 18:26,0,0,happy death day international trailer movieclips trailers via,@YouTube,#1,922590168342609920,-0.0516,0.287,0.272,0.441,Neu
1824,JoelCollis,2017-10-23 18:25,0,4,oh wow actress happy death day stupidly couldnt even tell ya film,,,922589712853987329,0.1531,0.308,0.335,0.357,Neu
1825,Nmoore012,2017-10-23 18:24,1,4,watch happy death day holy shit,,,922589671451963392,-0.5859,0.528,0.261,0.211,Neg
1826,OfficialBryanCa,2017-10-23 18:23,0,0,happy death day watching happy death day regal cinemas majestic imax,,,922589425418174464,-0.1027,0.351,0.333,0.315,Neg
1827,Buffalo_Theater,2017-10-23 18:22,0,0,coming week buffalo theater mountain us happy death day mountain,,,922589162456453120,-0.0516,0.25,0.237,0.513,Neu
1828,abigail_dizon11,2017-10-23 18:19,0,0,happy death day test anuna mga,,,922588311356522497,-0.0516,0.336,0.319,0.345,Neu
1829,_bye_sexual,2017-10-23 18:19,0,1,last night watched happy death day movie couple left room right final plot twist still cackling,,,922588230729449472,-0.0516,0.181,0.171,0.648,Neu
1830,s0phiegray,2017-10-23 18:18,0,0,happy death day film,,,922588057106137088,-0.0516,0.406,0.385,0.208,Neg
