Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
1823,ApiAshraf,2017-10-15 14:45,0,0,young audiences flock happy death day brooks barnes via nyt new york times,,,919635371134279682,-0.0516,0.21,0.199,0.591,Neu
1824,nepal_venture,2017-10-15 14:45,0,0,young audiences flock happy death day brooks barnes nepalventure,,#movies,919635364582707200,-0.0516,0.267,0.253,0.479,Neu
1825,twit48aa,2017-10-15 14:45,0,0,box office glory piece cake happy death day,,,919635235167404034,0.5106,0.242,0.447,0.311,Pos
1826,iTweet_News,2017-10-15 14:44,0,0,young audiences flock happy death day brooks barnes via nyt,,,919635101549580293,-0.0516,0.25,0.237,0.513,Neu
1827,jlichman,2017-10-15 14:44,0,0,mean obviously happy death day concept supposed released,,,919635091193724928,-0.0516,0.287,0.272,0.441,Neu
1828,RichTVXMENA,2017-10-15 14:44,0,0,young audiences flock happy death day brooks barnes via nyt new york times,,,919635086194233344,-0.0516,0.21,0.199,0.591,Neu
1829,mgezwart,2017-10-15 14:44,0,0,young audiences flock happy death day brooks barnes via nyt new york times,,,919635071258316806,-0.0516,0.21,0.199,0.591,Neu
1830,My_Reaction_,2017-10-15 14:44,0,0,reaction hear happy death day made runner,,,919635036965662723,-0.0516,0.31,0.294,0.397,Neu
1831,rhystaylor77,2017-10-15 14:44,0,0,young audiences flock happy death day brooks barnes via nyt new york times,,,919635023132856321,-0.0516,0.21,0.199,0.591,Neu
1832,Filmedia,2017-10-15 14:44,0,0,young audiences flock happy death day,,,919635021542993920,-0.0516,0.336,0.319,0.345,Neu
1833,Emmanuel_Delfin,2017-10-15 14:44,0,0,happy death day beats runner box office,,,919634988345077761,-0.0516,0.31,0.294,0.397,Neu
1834,Neryy94,2017-10-15 14:43,0,0,guess watching happy death day later tonight,,,919634909119074308,-0.0516,0.31,0.294,0.397,Neu
1835,kenideeeee_,2017-10-15 14:43,0,1,oh happy death day good movie,,,919634895898427393,0.4019,0.289,0.489,0.222,Pos
1836,RichTVXLebanon,2017-10-15 14:43,0,0,young audiences flock happy death day brooks barnes via nyt new york times,,,919634848737787905,-0.0516,0.21,0.199,0.591,Neu
1837,chiefhurst,2017-10-15 14:43,0,0,happy death day frightens runner box office via,@USATODAY,,919634847282466818,-0.4404,0.431,0.242,0.327,Neg
1838,margaretzalbrit,2017-10-15 14:43,0,0,young audiences flock happy death day,,,919634813564473344,-0.0516,0.336,0.319,0.345,Neu
1839,KimberDBarrow,2017-10-15 14:43,0,0,went see happy death day pretty good,,,919634756974858240,0.7096,0.234,0.587,0.18,Pos
1840,nanunGodTier,2017-10-15 14:42,0,0,scott lobdell wrote happy death day kinda hilarious,,,919634708937322496,0.2975,0.26,0.407,0.333,Pos
1841,Woodroo_Wilson,2017-10-15 14:42,0,0,anybody go see happy death day,,,919634614024417280,-0.0516,0.336,0.319,0.345,Neu
1842,RichTVXBreaking,2017-10-15 14:42,0,0,young audiences flock happy death day brooks barnes via nyt new york times,,,919634610774044672,-0.0516,0.21,0.199,0.591,Neu
1843,importantnews6,2017-10-15 14:42,0,0,young audiences flock happy death day,,,919634610258087937,-0.0516,0.336,0.319,0.345,Neu
1844,tvkoolturaldgoh,2017-10-15 14:42,0,0,young audiences flock happy death day brooks barnes via nyt,,,919634609951911936,-0.0516,0.25,0.237,0.513,Neu
1845,ForbesA1987,2017-10-15 14:42,0,3,even butthead twitter spoiled plot twist loved every second,,#HappyDeathDay,919634598744739845,0.5994,0.0,0.328,0.672,Neu
1846,thebaezia,2017-10-15 14:42,0,5,wanna go see happy death day,,,919634547209256960,-0.0516,0.336,0.319,0.345,Neu
1847,bnspd22,2017-10-15 14:42,1,0,filme chama happy death day e eu fim q percebi q chamava assim pq ela fazia anos nesse dia ent happy birthday,,,919634542616629249,0.5423,0.143,0.271,0.586,Neu
1848,travis112096,2017-10-15 14:42,0,1,must happy happy death day came box office weekend million,@Arielrocks5,#1,919634518918574080,0.5423,0.213,0.404,0.383,Pos
1849,TheRealDeshonJ,2017-10-15 14:42,1,0,naked better happy death day tbh,,,919634517714800640,0.4019,0.289,0.489,0.222,Pos
1850,llewellynlamaca,2017-10-15 14:41,0,0,young audiences flock happy death day brooks barnes via nyt new york times,,,919634364836786177,-0.0516,0.21,0.199,0.591,Neu
1851,akvinchrist,2017-10-15 14:41,0,0,young audiences flock happy death day brooks barnes via nyt,,,919634321341808640,-0.0516,0.25,0.237,0.513,Neu
1852,tober_ashlynn,2017-10-15 14:41,0,0,new collins yet want go see happy death day,,,919634304254251008,0.0258,0.262,0.336,0.403,Neu
1853,RichTVXBalkans,2017-10-15 14:41,0,0,young audiences flock happy death day brooks barnes via nyt new york times,,,919634275976216578,-0.0516,0.21,0.199,0.591,Neu
1854,BrunoscTimbeta,2017-10-15 14:41,0,0,young audiences flock happy death day brooks barnes via nyt,,,919634268330037249,-0.0516,0.25,0.237,0.513,Neu
1855,35mmadi,2017-10-15 14:40,0,0,someone go see happy death day,,,919634176797798402,-0.0516,0.336,0.319,0.345,Neu
1856,OddTonesy,2017-10-15 14:40,0,2,actually pretty fckn couple twists turns predictable thought,@UniversalHorror,#HappyDeathDay,919634165120880640,0.4939,0.0,0.314,0.686,Neu
1857,ALEX_TOUUUUCEDA,2017-10-15 14:40,0,0,young audiences flock happy death day brooks barnes via nyt,,,919634109542039552,-0.0516,0.25,0.237,0.513,Neu
1858,DassaurR,2017-10-15 14:40,2,7,scream come age new generation happy death day,@creetureshow,#21yearsago #2017 #happydeathday #ukfans,919634015996534787,-0.4404,0.431,0.242,0.327,Neg
1859,HofmannstahalGB,2017-10-15 14:40,0,0,young audiences flock happy death day,,,919633999693275138,-0.0516,0.336,0.319,0.345,Neu
1860,ElginParanormal,2017-10-15 14:39,0,0,carves million opening box office,,#Death,919633971469840385,0.0,0.0,0.0,1.0,Neu
1861,Dave_Umbach,2017-10-15 14:39,0,0,carves million opening box office,,#Death,919633971356585986,0.0,0.0,0.0,1.0,Neu
1862,apeshols,2017-10-15 14:39,0,4,wanna see happy death day pls thx,,,919633874761781258,0.3818,0.271,0.521,0.208,Pos
1863,Newsreet_com,2017-10-15 14:39,0,0,weekend box really happy death day getting early jump halloween happy,,,919633824966782976,0.5869,0.207,0.396,0.397,Neu
1864,blaqve,2017-10-15 14:39,1,0,happy death day dumb af waste money even going see lol,,,919633820827246592,-0.5423,0.444,0.289,0.267,Neg
1865,EMDOJAH,2017-10-15 14:39,0,0,wanna go see happy death day wanna come w,,,919633801482870784,-0.0516,0.287,0.272,0.441,Neu
1866,prettymuchbae,2017-10-15 14:38,0,1,really want watch happy death day,,,919633631802482694,0.1672,0.313,0.446,0.241,Pos
1867,ReneArrg,2017-10-15 14:38,0,0,happy death day ocupa el primer lugar en taquilla de,,,919633554115620866,-0.0516,0.25,0.237,0.513,Neu
1868,_dayzesamone_,2017-10-15 14:38,0,0,went saw happy death day last night good,,,919633545294888960,0.4019,0.252,0.426,0.323,Pos
1869,STcom,2017-10-15 14:38,0,1,box office glory piece cake happy death day,,,919633480627077121,0.5106,0.242,0.447,0.311,Pos
1870,ST_LifeTweets,2017-10-15 14:38,0,0,box office glory piece cake happy death day,,,919633480627056642,0.5106,0.242,0.447,0.311,Pos
1871,iamwesley,2017-10-15 14:37,0,0,foreigner happy death day,,,919633435357880320,-0.0516,0.406,0.385,0.208,Neg
1872,Taylorrduccilli,2017-10-15 14:37,7,17,wanna see happy death day,,,919633406056595456,-0.0516,0.368,0.349,0.283,Neg
1873,Arielrocks5,2017-10-15 14:37,1,1,review happy death day,@ashleybwells @letterboxd,,919633394698506240,-0.0516,0.406,0.385,0.208,Neg
1874,kaitlynjoynerrr,2017-10-15 14:37,2,5,wanna go see happy death day bad,,,919633314620825601,-0.5719,0.49,0.245,0.265,Neg
1875,ZebulonMonroe,2017-10-15 14:37,0,1,happy death day surprised good movie,,,919633288750424065,0.5574,0.271,0.59,0.139,Pos
1876,achante_,2017-10-15 14:36,0,0,somebody go see happy death day w,,,919633133703761923,-0.0516,0.336,0.319,0.345,Neu
1877,Newsreet_com,2017-10-15 14:36,0,0,weekend box really happy death day getting early jump halloween,,,919633119535353860,-0.0478,0.258,0.247,0.495,Neu
1878,RandyDiamon,2017-10-15 14:36,0,0,watching happy death day century bel mar,,,919633082801586176,-0.0516,0.31,0.294,0.397,Neu
1879,iameauclaire,2017-10-15 14:36,0,2,saw happy death day ln def expecting better though scary thankfully,,,919633019689930753,0.3182,0.316,0.418,0.267,Pos
1880,KaroSierr,2017-10-15 14:35,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632913230188544,-0.0516,0.235,0.223,0.542,Neu
1881,brooksbarnesNYT,2017-10-15 14:35,1,1,meanwhile box office young audiences flock happy death day,,,919632822423265280,-0.0516,0.267,0.253,0.479,Neu
1882,niamfIames,2017-10-15 14:35,0,0,ver happy death day,,,919632810251603968,-0.0516,0.406,0.385,0.208,Neg
1883,_erinnelle,2017-10-15 14:35,0,2,see good,,#HappyDeathDay,919632806443081728,0.4404,0.0,0.744,0.256,Pos
1884,diversetechgeek,2017-10-15 14:35,0,0,box happy death day wins weekend boffo debut via,@forbes,#71fb1e2d5635,919632803154706432,0.5423,0.225,0.428,0.347,Pos
1885,wsvn,2017-10-15 14:35,5,4,happy death day scares box office,,,919632718652149760,-0.3818,0.485,0.285,0.231,Neg
1886,ariellemarrie,2017-10-15 14:34,0,5,whose go see happy death day,,,919632708447322112,-0.0516,0.336,0.319,0.345,Neu
1887,YoseMndez,2017-10-15 14:34,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632596753149956,-0.0516,0.235,0.223,0.542,Neu
1888,EdanJones,2017-10-15 14:34,0,12,anyone want see happy death day,,,919632492705001472,0.0258,0.328,0.42,0.252,Pos
1889,screencrushnews,2017-10-15 14:34,2,3,happy death day weekend box full weekend box office,,,919632490934996992,-0.0516,0.267,0.253,0.479,Neu
1890,bianca_locche,2017-10-15 14:33,2,2,wanna go see happy death day,,,919632400900030465,-0.0516,0.336,0.319,0.345,Neu
1891,GuadalpeMoreno,2017-10-15 14:33,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632344872554496,-0.0516,0.235,0.223,0.542,Neu
1892,AndreaBldrrm,2017-10-15 14:33,2,0,ver happy death day como cortar tu patan plss,,,919632343593238528,-0.0516,0.267,0.253,0.479,Neu
1893,Darwinrojas_,2017-10-15 14:33,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632335867441152,-0.0516,0.235,0.223,0.542,Neu
1894,OmarM_oreno,2017-10-15 14:33,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632326350508032,-0.0516,0.235,0.223,0.542,Neu
1895,NicolePna_,2017-10-15 14:33,0,0,happy death day ocupa el primer lugar en taquilla de,,,919632246402945024,-0.0516,0.25,0.237,0.513,Neu
1896,summerleighhh,2017-10-15 14:32,0,2,actually really wanna see happy death day,,,919632197094658058,0.0164,0.303,0.308,0.389,Neu
1897,halfpipedolans,2017-10-15 14:32,0,3,watched happy death day lolling,,,919632146809151489,-0.0516,0.368,0.349,0.283,Neg
1898,AliciaArcia,2017-10-15 14:32,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632138382782469,-0.0516,0.235,0.223,0.542,Neu
1899,JuanGozals,2017-10-15 14:32,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632095164723200,-0.0516,0.235,0.223,0.542,Neu
1900,JacielLoya,2017-10-15 14:32,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632069180915713,-0.0516,0.235,0.223,0.542,Neu
1901,ElsieVa_lenci,2017-10-15 14:32,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632068937768960,-0.0516,0.235,0.223,0.542,Neu
1902,LuisCampos_ST,2017-10-15 14:32,0,0,box office glory piece cake happy death day comedy horror slasher happy death day excuse celebrate weekend,,,919632064554717184,0.7096,0.303,0.485,0.211,Pos
1903,ii_newsdesk,2017-10-15 14:32,0,0,box happy death day crushes runner million,,#BreakingNews,919632056237293570,-0.4767,0.469,0.255,0.276,Neg
1904,MelMendieta,2017-10-15 14:32,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919632051254546433,-0.0516,0.235,0.223,0.542,Neu
1905,cynthiaeden,2017-10-15 14:32,0,3,saw happy death day weekend loved happy death day stands among weak lineup wide releases,,,919632000402841600,0.1531,0.345,0.365,0.29,Pos
1906,JustYoungEnough,2017-10-15 14:32,0,5,characters use proper amount express love happy death day,@Twitter,,919631972950884352,0.6124,0.219,0.444,0.337,Pos
1907,AshleyAlese,2017-10-15 14:31,0,0,reason decided see happy death day never hated,,,919631936355782656,0.4885,0.244,0.443,0.313,Pos
1908,Artem_Arkhipov,2017-10-15 14:31,0,0,neutral,,,919631909935878145,0.0,0.0,0.0,1.0,Neu
1909,Alva_roLopez_,2017-10-15 14:31,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631900892901383,-0.0516,0.235,0.223,0.542,Neu
1910,Kmarie_Zebra,2017-10-15 14:31,0,0,somebody come see happy death day foreigner free dont want go alone,,,919631870777630721,0.56,0.246,0.419,0.336,Pos
1911,EdgarRomro,2017-10-15 14:31,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631801408282624,-0.0516,0.235,0.223,0.542,Neu
1912,CristellBlm,2017-10-15 14:31,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631796735791105,-0.0516,0.235,0.223,0.542,Neu
1913,cinemascribe,2017-10-15 14:31,0,0,happy death day stands among weak lineup wide releases,,#movies,919631782928056321,-0.4767,0.412,0.224,0.364,Neg
1914,rlpn_,2017-10-15 14:31,0,3,happy death day better corny,,,919631767052709888,0.4019,0.312,0.528,0.16,Pos
1915,HumbertoArry,2017-10-15 14:31,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631761482633223,-0.0516,0.235,0.223,0.542,Neu
1916,Rod_rigoAlvarad,2017-10-15 14:31,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631751433121793,-0.0516,0.235,0.223,0.542,Neu
1917,MariaCa_deno,2017-10-15 14:31,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631728611942401,-0.0516,0.235,0.223,0.542,Neu
1918,elespejoteve,2017-10-15 14:31,0,0,happy death day ahuyenta blade runner de primer lugar,,,919631716951707648,-0.0516,0.267,0.253,0.479,Neu
1919,traslaverdaddo,2017-10-15 14:31,0,0,happy death day ahuyenta de primer lugar,,,919631711167684608,-0.0516,0.31,0.294,0.397,Neu
1920,JonanParra,2017-10-15 14:31,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631710421176326,-0.0516,0.235,0.223,0.542,Neu
1921,Rica_rdoDiaz,2017-10-15 14:30,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631690636591104,-0.0516,0.235,0.223,0.542,Neu
1922,US_NW_National,2017-10-15 14:30,0,0,happy death day scares box office los angeles horror pic happy death day,,,919631675230965761,-0.7579,0.491,0.261,0.247,Neg
1923,slutsnguts,2017-10-15 14:30,0,1,new vid happy death day movie review maniacal,@BootsToReboots,#moviereview #movies,919631535321559040,-0.128,0.374,0.266,0.36,Neg
1924,RocioFlrs,2017-10-15 14:29,0,0,happy death day ocupa el primer lugar en taquilla de,,,919631427423137794,-0.0516,0.25,0.237,0.513,Neu
1925,TheSpiderling16,2017-10-15 14:29,0,1,absolutely cent trailers,,#HappyDeathDay,919631404434108416,0.0,0.0,0.0,1.0,Neu
1926,jordytesfaye,2017-10-15 14:29,0,0,seen happy death day,,,919631395659665408,-0.0516,0.406,0.385,0.208,Neg
1927,BrianCvas,2017-10-15 14:29,0,0,happy death day ocupa el primer lugar en taquilla de,,,919631371655663621,-0.0516,0.25,0.237,0.513,Neu
1928,VirgilioTera_n,2017-10-15 14:29,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631366983159808,-0.0516,0.235,0.223,0.542,Neu
1929,EduinRjs,2017-10-15 14:29,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631344308801538,-0.0516,0.235,0.223,0.542,Neu
1930,RafaelGtrrz,2017-10-15 14:29,0,0,happy death day ocupa el primer lugar en taquilla de,,,919631325556035584,-0.0516,0.25,0.237,0.513,Neu
1931,AmIOnTheAir,2017-10-15 14:29,1,0,weekend box happy death day another win horror,,,919631304257187841,-0.0258,0.398,0.393,0.209,Neg
1932,RogelioCamps,2017-10-15 14:29,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631292471349249,-0.0516,0.235,0.223,0.542,Neu
1933,TheJonasDavid,2017-10-15 14:29,0,0,happy death day,,,919631243897053184,-0.0516,0.453,0.43,0.116,Neg
1934,AdrianaAzuaraMo,2017-10-15 14:29,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631236691197954,-0.0516,0.235,0.223,0.542,Neu
1935,LaciaTooFlyy,2017-10-15 14:29,0,0,still wanna go see happy death day,,,919631229137256448,-0.0516,0.31,0.294,0.397,Neu
1936,krystalrose__,2017-10-15 14:28,0,0,happy death day made cry,,,919631183566209025,-0.5106,0.551,0.291,0.157,Neg
1937,jessyosuu,2017-10-15 14:28,0,0,ya quiero ver happy death day,,,919631181036978176,-0.0516,0.336,0.319,0.345,Neu
1938,MarioDmgz,2017-10-15 14:28,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631156517199873,-0.0516,0.235,0.223,0.542,Neu
1939,Im_Desss,2017-10-15 14:28,0,3,mad cause happy death day thing like expect,,,919631153153363969,-0.2263,0.41,0.358,0.231,Neg
1940,florida_diary,2017-10-15 14:28,0,0,happy death day scares,,,919631058454196224,-0.3818,0.573,0.336,0.091,Neg
1941,RafCano_,2017-10-15 14:28,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631037084389376,-0.0516,0.235,0.223,0.542,Neu
1942,Pao_laVaprio,2017-10-15 14:28,0,0,happy death day ocupa el primer lugar en taquilla de eu,,,919631034563616769,-0.0516,0.235,0.223,0.542,Neu
1943,TheOuterHaven,2017-10-15 14:27,0,0,slashes way opening weekend,@blumhouse,#HappyDeathDay #movies #horror,919630953202380801,-0.2023,0.375,0.0,0.625,Neu
1944,Vivianafrias3,2017-10-15 14:27,6,3,need someone watch happy death day,,,919630927843569664,-0.0516,0.336,0.319,0.345,Neu
1945,JamesAMcGhee,2017-10-15 14:27,0,1,saw happy death day guessing money better spent,,,919630882578862080,0.4019,0.252,0.426,0.323,Pos
1946,princess_suzzie,2017-10-15 14:27,0,2,happy death day really good,,,919630829705347072,0.4576,0.305,0.539,0.156,Pos
1947,HealthFizz,2017-10-15 14:27,0,1,happy death day interview israel broussard jessica via,@blacktreetv @YouTube,,919630825687273472,-0.0516,0.287,0.272,0.441,Neu
1948,funkyphreshboy,2017-10-15 14:27,0,5,wayyy better expected,,#HappyDeathDay,919630824508506113,0.4404,0.0,0.592,0.408,Pos
1949,ViewmasterMikey,2017-10-15 14:27,0,0,weekend box happy death day another win horror,,,919630813372846080,-0.0258,0.398,0.393,0.209,Neg
1950,_jordanah,2017-10-15 14:27,0,0,wanna see happy death day idk gonna corny,,,919630737715924992,-0.1531,0.379,0.264,0.357,Neg
1951,FronteraEnsenad,2017-10-15 14:26,0,0,happy death day ahuyenta de primer,,,919630660343664642,-0.0516,0.336,0.319,0.345,Neu
1952,lacronicacom,2017-10-15 14:26,0,0,happy death day ahuyenta de primer,,#LaCr,919630655880859651,-0.0516,0.336,0.319,0.345,Neu
1953,elimparcialcom,2017-10-15 14:26,0,0,happy death day ahuyenta de primer,,#ELIMPARCIAL80A,919630647479726080,-0.0516,0.336,0.319,0.345,Neu
1954,KCS90x,2017-10-15 14:26,0,0,going watch hopefully see happy death day,,,919630641863577601,0.3612,0.273,0.448,0.28,Pos
1955,imTulip,2017-10-15 14:26,0,1,happy death day,,,919630611475779585,-0.0516,0.453,0.43,0.116,Neg
1956,__kingzee,2017-10-15 14:26,0,1,wanna go see happy death day usual ion nobody go,,,919630599794712578,-0.0516,0.25,0.237,0.513,Neu
1957,rubenrocha74,2017-10-15 14:26,0,0,quando que sai happy death day,,,919630552117973003,-0.0516,0.336,0.319,0.345,Neu
1958,fast_hollywood,2017-10-15 14:26,0,0,weekend box happy death day another win,,,919630552054951936,0.5574,0.253,0.487,0.26,Pos
1959,Otterologist,2017-10-15 14:26,0,4,saddens happy death day review views blade runner,,,919630542789906433,-0.4767,0.439,0.239,0.323,Neg
