Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
1514,omglexcc,10/14/2017 14:20,4,8,want see happy death day like asap,,,9.19267e+17,0.3818,0.271,0.521,0.208,PP
1515,sirK88,10/14/2017 14:20,0,0,anybody else see happy death day scene ol girl imitated deaf girl,,,9.19267e+17,-0.0516,0.222,0.21,0.568,NN
1516,jihoonshakur,10/14/2017 14:20,0,1,going see happy death day tonight,,,9.19267e+17,-0.0516,0.336,0.319,0.345,NN
1517,j1228851,10/14/2017 14:19,0,0,instead going back school going movies see happy death day,,,9.19266e+17,-0.0516,0.25,0.237,0.513,NN
1518,_CrystalGold,10/14/2017 14:19,0,0,happy death day good,,,9.19266e+17,0.4019,0.339,0.574,0.087,PP
1519,TypeAndrew,10/14/2017 14:19,0,0,see happy death day babysitter fun,,,9.19266e+17,0.4767,0.281,0.504,0.216,PP
1520,RamiUngarWriter,10/14/2017 14:19,0,1,see eventually write novel similar premise much,,#HappyDeathDay,9.19266e+17,0.3182,0.0,0.277,0.723,PP
1521,honeybumbL,10/14/2017 14:19,0,1,neutral,,#treeandcarter #shipit #happydeathday #bayfieldbabies #letsgetthemerchgoing #sequelsplease #extracheese,9.19266e+17,0.0,0.0,0.0,1.0,NN
1522,eltonbowie,10/14/2017 14:19,0,0,moviebob happy death day,,,9.19266e+17,-0.0516,0.406,0.385,0.208,NN
1523,magsgoodman,10/14/2017 14:19,0,2,happy death day like modern day romance film,,,9.19266e+17,0.7096,0.22,0.554,0.226,PP
1524,darkhorizons,10/14/2017 14:19,0,0,happy death day plans already set,,,9.19266e+17,-0.0516,0.336,0.319,0.345,NN
1525,trueviralnews,10/14/2017 14:18,0,0,box happy death day slays million opening,,#Buzz #Entertainment #NEWS #news,9.19266e+17,-0.0516,0.31,0.294,0.397,NN
1526,CelebrityBuzzHQ,10/14/2017 14:18,0,0,weekend box happy death day scaring bow hollywood reporter,,,9.19266e+17,-0.4767,0.412,0.224,0.364,Neg
1527,SheehanHG,10/14/2017 14:18,0,1,sitting watch excited things,@SixPackCinema,#HappyDeathDay,9.19266e+17,0.34,0.0,0.444,0.556,PP
1528,slow_turn_,10/14/2017 14:18,0,0,twist,@UniversalHorror,#GreekLife #Hazing #RapeCulture #WhitePrivilege #SlutShaming #Misogyny,9.19266e+17,0.0,0.0,0.0,1.0,NN
1529,tatymichellexo,10/14/2017 14:18,1,0,happy death day better,,,9.19266e+17,0.4019,0.339,0.574,0.087,PP
1530,Ayee_Dulce7,10/14/2017 14:18,0,0,happy death day alright,,,9.19266e+17,0.2023,0.368,0.538,0.094,PP
1531,honeybumbL,10/14/2017 14:17,0,1,happy death day new shit wasting straight lets get us final sequels,,,9.19266e+17,-0.6808,0.447,0.246,0.307,Neg
1532,Jackstan26,10/14/2017 14:17,0,0,wow super creepy really wanna see,,,9.19266e+17,0.8271,0.0,0.658,0.342,PP
1533,logib123,10/14/2017 14:16,0,0,oh god happy death day horrible everything horrible reason gets extra made laugh,,,9.19266e+17,-0.3612,0.399,0.344,0.256,Neg
1534,CineMarter_,10/14/2017 14:16,0,0,protagonist awful person happy death day wanted die kind eventually tries turn around feel like actually learns anything awful,,,9.19266e+17,-0.6369,0.39,0.271,0.339,Neg
1535,kadiclub,10/14/2017 14:16,0,3,im going see happy death day today shsjd im excited,,,9.19266e+17,0.296,0.229,0.359,0.412,PP
1536,KyraNashe,10/14/2017 14:16,0,0,movies later shayee finna go see happy death day,,,9.19266e+17,-0.0516,0.267,0.253,0.479,NN
1537,aymeemillerr,10/14/2017 14:15,0,1,happy death day anyone,,,9.19265e+17,-0.0516,0.406,0.385,0.208,NN
1538,el_debargee,10/14/2017 14:15,2,1,wanna see happy death day,,,9.19265e+17,-0.0516,0.368,0.349,0.283,NN
1539,justbandace,10/14/2017 14:15,0,0,yeah watching happy death day always someone ruin movie,,,9.19265e+17,-0.4215,0.414,0.317,0.269,Neg
1540,_ogquaye,10/14/2017 14:15,0,0,went go see happy death day,,,9.19265e+17,-0.0516,0.336,0.319,0.345,NN
1541,realMadSquid,10/14/2017 14:15,0,0,watch happy death day watch movies,,,9.19265e+17,-0.0516,0.336,0.319,0.345,NN
1542,ko_bory,10/14/2017 14:15,0,0,watching happy death day tonight,,,9.19265e+17,-0.0516,0.368,0.349,0.283,NN
1543,Snowflake1912,10/14/2017 14:14,0,0,liked video cast happy death day hhn,@YouTube,,9.19265e+17,0.3818,0.271,0.451,0.278,PP
1544,jack_breman,10/14/2017 14:14,0,1,hate horror actually looks really good might check,,#HappyDeathDay,9.19265e+17,-0.6378,0.475,0.205,0.321,Neg
1545,_raeshondaaaa,10/14/2017 14:13,0,0,wanna go see happy death day,,,9.19265e+17,-0.0516,0.336,0.319,0.345,NN
1546,KshotTV,10/14/2017 14:13,0,4,holy crap realized happy death day came day,,,9.19265e+17,-0.4215,0.428,0.243,0.329,Neg
1547,Patten6332,10/14/2017 14:12,0,1,see happy death day,@UniversalHorror,,9.19265e+17,-0.0516,0.406,0.385,0.208,NN
1548,LiLmONsteR07,10/14/2017 14:11,0,0,watching happy death day rave motion franklin park,,,9.19264e+17,-0.0516,0.287,0.272,0.441,NN
1549,LV_Neffy,10/14/2017 14:11,0,0,happy death day pretty good,,,9.19264e+17,0.7096,0.265,0.667,0.068,PP
1550,Alan_H123,10/14/2017 14:11,0,4,happy death day actually pretty good movie,,,9.19264e+17,0.7096,0.234,0.587,0.18,PP
1551,SwishMahoney34,10/14/2017 14:10,0,0,thought happy death day actually going scary,,,9.19264e+17,-0.5267,0.48,0.25,0.27,Neg
1552,AmyDemello4,10/14/2017 14:10,0,0,happy death day looks super good,,,9.19264e+17,0.765,0.238,0.64,0.122,PP
1553,IcecreamSmothie,10/14/2017 14:10,0,0,happy death day every,,,9.19264e+17,-0.0516,0.406,0.385,0.208,NN
1554,CarmelleC,10/14/2017 14:10,0,0,adriana aventura happy death day,@xquisitenl @AMC @amctheatres,,9.19264e+17,-0.0516,0.368,0.349,0.283,NN
1555,yaneth15litzyy,10/14/2017 14:10,0,1,really want watch happy death day,,,9.19264e+17,0.1672,0.313,0.446,0.241,PP
1556,THEJoshBrine,10/14/2017 14:10,0,0,take everyone going see never heard film called,,#HappyDeathDay #GroundhogDay,9.19264e+17,0.0,0.0,0.0,1.0,NN
1557,KenzSeeton,10/14/2017 14:10,1,3,happy death day,,,9.19264e+17,-0.0516,0.453,0.43,0.116,NN
1558,KaaayTeee_,10/14/2017 14:08,1,0,happy death day good,,,9.19264e+17,0.4019,0.339,0.574,0.087,PP
1559,grethangurlll,10/14/2017 14:08,0,0,anyone seen happy death day feel like grayson idk might,,,9.19264e+17,0.2263,0.303,0.354,0.343,PP
1560,fakeminemyo,10/14/2017 14:08,0,1,ver happy death day na sessao da espero que valha pena,,,9.19264e+17,-0.0516,0.235,0.223,0.542,NN
1561,imJoeyoc,10/14/2017 14:08,0,2,happy death day,,,9.19264e+17,-0.0516,0.453,0.43,0.116,NN
1562,linzzmorgun,10/14/2017 14:08,0,0,much fun watching review happy death day,@letterboxd,,9.19264e+17,0.4767,0.262,0.47,0.268,PP
1563,wisdxmkisses,10/14/2017 14:08,0,1,seeing happy death day seems like move today,,,9.19264e+17,0.3182,0.258,0.411,0.331,PP
1564,HollowGentleman,10/14/2017 14:08,0,2,happy death day look like contains every horror movie,,,9.19264e+17,-0.34,0.404,0.33,0.266,Neg
1565,_Sky_Marie,10/14/2017 14:08,0,0,want see happy death day,,,9.19264e+17,0.0258,0.358,0.459,0.183,NN
1566,Arielrocks5,10/14/2017 14:08,0,4,stupid ringtone happy death day stuck head,,,9.19264e+17,-0.6808,0.581,0.231,0.188,Neg
1567,FLGatorKing,10/14/2017 14:07,0,2,going live tweet happy death day try lose followers,,,9.19264e+17,-0.4404,0.405,0.227,0.368,Neg
1568,teoriascream,10/14/2017 14:07,0,3,happy death day,,,9.19264e+17,-0.0516,0.453,0.43,0.116,NN
1569,dcuniverse,10/14/2017 14:07,0,2,happy death day thousand times better right ending actually manages stick,,,9.19263e+17,0.4019,0.211,0.357,0.432,PP
1570,_Jaydaaaa44,10/14/2017 14:07,0,0,wants see happy death day,,,9.19263e+17,-0.0516,0.368,0.349,0.283,NN
1571,anttonway,10/14/2017 14:07,0,0,hoje tem happy death day dark,,,9.19263e+17,-0.0516,0.336,0.319,0.345,NN
1572,CineMarter_,10/14/2017 14:07,0,0,happy death day kinda clever also,,,9.19263e+17,0.3626,0.293,0.481,0.225,PP
1573,SydMalatesta,10/14/2017 14:06,0,12,rian asked girl kept waking day happy death day,,,9.19263e+17,-0.0516,0.267,0.253,0.479,NN
1574,haileewagnerr,10/14/2017 14:06,0,2,honestly disappointed happy death day,,,9.19263e+17,-0.0772,0.476,0.456,0.068,Neg
1575,uj3ff,10/14/2017 14:06,0,0,uci orient shopping da bahia happy death day ba,@ucicinemas,,9.19263e+17,-0.0516,0.267,0.253,0.479,NN
1576,JimmMcShane,10/14/2017 14:06,0,1,went see happy death day last fun horror inspired groundhog,,,9.19263e+17,0.3818,0.333,0.447,0.219,PP
1577,AshleyisShort97,10/14/2017 14:06,0,0,cannot wait see happy death day saw still want watch think xd scary movies idk movies like,,,9.19263e+17,-0.5991,0.395,0.261,0.344,Neg
1578,FletchSaidThat,10/14/2017 14:06,0,1,think wanna check seen,,#HappyDeathDay,9.19263e+17,0.0,0.0,0.0,1.0,NN
1579,lukaseggen,10/14/2017 14:06,0,1,opens,@PopCorn_Media @FeelinFilm @InSessionFilm @boxofficemojo @blumhouse,#HappyDeathDay,9.19263e+17,0.0,0.0,0.0,1.0,NN
1580,Rizalaryamanto1,10/14/2017 14:06,0,0,get live get happy death day tayang midnight hari via,@c0nvey,#cinema21,9.19263e+17,-0.0516,0.25,0.237,0.513,NN
1581,Jayeezzyyy,10/14/2017 14:05,0,1,tryna watch happy death day,,,9.19263e+17,-0.0516,0.368,0.349,0.283,NN
1582,nicoleebritt,10/14/2017 14:05,0,2,happy death day actually really,,,9.19263e+17,-0.0516,0.368,0.349,0.283,NN
1583,tevya_smolka,10/14/2017 14:05,0,0,liked video happy death day movie review,@YouTube,,9.19263e+17,0.3818,0.271,0.451,0.278,PP
1584,toki_dou,10/14/2017 14:05,0,0,death horror flick watch,,#39 #39 #39 #39,9.19263e+17,-0.8225,0.792,0.0,0.208,Neg
1585,_KaylaSophia,10/14/2017 14:05,0,1,wanna go see happy death day friends never want go,,,9.19263e+17,0.3975,0.286,0.379,0.335,PP
1586,HealthFizz,10/14/2017 14:05,0,0,jason blum director chris landon discuss happy death day sequel get via,@blacktreetv @YouTube,,9.19263e+17,-0.0516,0.222,0.21,0.568,NN
1587,TeeRawwDaRuler,10/14/2017 14:04,2,0,wanna see happy death day,,,9.19263e+17,-0.0516,0.368,0.349,0.283,NN
1588,lipsticklefty,10/14/2017 14:04,0,0,everyone arms antifa also gonna go take kids see,,#HappyDeathDay,9.19263e+17,0.0,0.0,0.0,1.0,NN
1589,BlackGirlNerds,10/14/2017 14:04,3,7,check new bgn tora chats director producer happy death day,,,9.19263e+17,-0.0516,0.25,0.237,0.513,NN
1590,DrunkmanC,10/14/2017 14:04,0,0,seen happy death day wasnt gonna break neck see,,,9.19263e+17,-0.0516,0.267,0.253,0.479,NN
1591,S0dichi,10/14/2017 14:04,0,0,liked video moist happy death day,@YouTube,,9.19263e+17,0.3818,0.291,0.485,0.224,PP
1592,Gabriella_Reitz,10/14/2017 14:04,0,4,wanna see happy death day,,,9.19263e+17,-0.0516,0.368,0.349,0.283,NN
1593,KingTweet101,10/14/2017 14:03,0,2,happy death day,,,9.19262e+17,-0.0516,0.453,0.43,0.116,NN
1594,Cespedes30_,10/14/2017 14:03,0,0,happy death day worth,,,9.19262e+17,0.1779,0.371,0.533,0.095,PP
1595,PhoenixSkies007,10/14/2017 14:03,0,1,watched loved great,@jessica_rothe,#HappyDeathDay,9.19262e+17,0.8402,0.0,0.889,0.111,PP
1596,Eevihl,10/14/2017 14:03,0,1,happy death day actually really fun movie,,,9.19262e+17,0.5256,0.257,0.48,0.263,PP
1597,groovyjack,10/14/2017 14:03,0,0,happy death day comedy lol,,,9.19262e+17,0.6249,0.281,0.647,0.072,PP
1598,NickinPA13,10/14/2017 14:03,0,0,happy death day watching happy death day amc classic churchville,,,9.19262e+17,-0.1027,0.368,0.349,0.283,Neg
1599,DJA84,10/14/2017 14:03,0,0,watching happy death day amc tamiami,,,9.19262e+17,-0.0516,0.336,0.319,0.345,NN
1600,jesskimoe,10/14/2017 14:03,0,1,never done movie super tired really wanna go see happy death day,,,9.19262e+17,-0.7388,0.459,0.171,0.37,Neg
1601,habesha__doll,10/14/2017 14:02,0,0,damn wanted see happy death day,,,9.19262e+17,-0.4404,0.496,0.278,0.226,Neg
1602,1975jetsfan4,10/14/2017 14:02,0,1,solidly good,,#HappyDeathDay,9.19262e+17,0.4404,0.0,0.744,0.256,PP
1603,YeenLaflare,10/14/2017 14:02,0,0,go see happy death day dat shit good asf,,,9.19262e+17,-0.2263,0.393,0.346,0.262,Neg
1604,Awesome_G_Bro,10/14/2017 14:02,0,2,actually pretty good film last nice plot twist spent good company,,#HappyDeathDay,9.19262e+17,0.8957,0.0,0.628,0.372,PP
1605,ASLOhioan,10/14/2017 14:02,0,0,going see,,#happydeathday,9.19262e+17,0.0,0.0,0.0,1.0,NN
1606,TheFilmYap,10/14/2017 14:01,2,1,reading perhaps already watched trailer happy death day,,,9.19262e+17,-0.0516,0.287,0.272,0.441,NN
1607,TheRealDelHaze,10/14/2017 14:01,0,1,link get listens,,#Spotify #itunes #follow #fridaythe13th #HappyDeathDay,9.19262e+17,0.0,0.0,0.0,1.0,NN
1608,foreign_frenchy,10/14/2017 14:01,0,0,happy death day decent annoying time,,,9.19262e+17,-0.4404,0.496,0.278,0.226,Neg
1609,quegreakkk,10/14/2017 14:01,0,0,cinemark happy death day rn,,,9.19262e+17,-0.0516,0.368,0.349,0.283,NN
1610,JohnsonJaden23,10/14/2017 14:00,1,1,happy death day roomate one killing,,,9.19262e+17,-0.6808,0.553,0.247,0.2,Neg
1611,scott02jordan,10/14/2017 14:00,0,0,domo ypu scared see happy death day,,,9.19262e+17,-0.4767,0.469,0.255,0.276,Neg
1612,savannahgorecki,10/14/2017 14:00,0,3,happy death day good ass recommend,,,9.19262e+17,0.1779,0.423,0.52,0.057,PP
1613,SaturnAwards1,10/14/2017 14:00,0,0,box slays million,,#HappyDeathDay,9.19262e+17,0.0,0.0,0.0,1.0,NN
1614,XCINEXtm,10/14/2017 14:00,0,0,scares opening,,#HappyDeathDay #boxoffice,9.19262e+17,-0.34,0.706,0.0,0.294,Neg
1615,teamdaveandmon,10/14/2017 14:00,0,0,watching happy death day amc tamiami,,,9.19262e+17,-0.0516,0.336,0.319,0.345,NN
1616,ShowPlaceICON,10/14/2017 14:00,0,0,first cut,,#HappyDeathDay #NowPlaying #SignInAndSave #EXTRAS,9.19262e+17,-0.2732,0.677,0.0,0.323,Neg
1617,Kerasotes,10/14/2017 14:00,0,0,first cut,,#HappyDeathDay #NowPlaying #SignInAndSave #EXTRAS,9.19262e+17,-0.2732,0.677,0.0,0.323,Neg
1618,pictureshow_pr,10/14/2017 14:00,0,0,chance see happy death day get tickets,,,9.19262e+17,0.2023,0.287,0.419,0.294,PP
1619,pictureshow_ph,10/14/2017 14:00,0,0,chance see happy death day get tickets,,,9.19262e+17,0.2023,0.287,0.419,0.294,PP
1620,pictureshow_be,10/14/2017 14:00,0,0,chance see happy death day get tickets,,,9.19262e+17,0.2023,0.287,0.419,0.294,PP
1621,pictureshow_gj,10/14/2017 14:00,0,0,chance see happy death day get tickets,,,9.19262e+17,0.2023,0.287,0.419,0.294,PP
1622,ecartelera,10/14/2017 14:00,0,3,nueva desde con,,#SITGES2017 #HappyDeathDay #HowToTalkToGirlsAtParties #Leatherface,9.19262e+17,0.0,0.0,0.0,1.0,NN
1623,pictureshow_ew,10/14/2017 14:00,0,1,chance see happy death day get tickets,,,9.19262e+17,0.2023,0.287,0.419,0.294,PP
1624,DawnDiamond,10/14/2017 13:59,0,0,welcome back slasher scary miss need movie like scream know last,,#HappyDeathDay,9.19261e+17,-0.25,0.395,0.289,0.316,Neg
1625,Senlac_Hill,10/14/2017 13:59,0,0,rt happy death day looking gross opening besting blade runner,,,9.19261e+17,-0.5106,0.395,0.209,0.395,Neg
1626,NerdsUnlimted,10/14/2017 13:59,0,0,scott dethrones box office,,#HappyDeathDay #BladeRunner2049,9.19261e+17,0.0,0.0,0.0,1.0,NN
1627,Krissykins1,10/14/2017 13:59,0,0,slasher film box first slasher film since,,#1 #HappyDeathDay,9.19261e+17,0.0,0.0,0.0,1.0,NN
1628,Arielrocks5,10/14/2017 13:58,1,1,review happy death day,@BuddyEO @letterboxd,,9.19261e+17,-0.0516,0.406,0.385,0.208,NN
1629,BrettRedacted,10/14/2017 13:58,0,1,happy death day harmless mostly waste really fun nothing surprising predictable,,,9.19261e+17,0.1319,0.38,0.403,0.217,PP
1630,biasedjellyfish,10/14/2017 13:57,0,1,fact happy death day making money blade runner surprise disappoint,,,9.19261e+17,-0.2023,0.359,0.315,0.326,Neg
1631,CBR,10/14/2017 13:57,9,21,scott dethrones box office,,#HappyDeathDay #BladeRunner2049,9.19261e+17,0.0,0.0,0.0,1.0,NN
1632,Quaee3,10/14/2017 13:56,0,0,going see happy death day tonight,,,9.19261e+17,-0.0516,0.336,0.319,0.345,NN
1633,lorennalaporte,10/14/2017 13:56,3,1,happy death day even cents song actual false advertisement,,,9.19261e+17,-0.0516,0.267,0.253,0.479,NN
1634,BlckExcellenz,10/14/2017 13:56,0,0,probably go see happy death day birthday,,,9.19261e+17,-0.0516,0.31,0.294,0.397,NN
1635,co2bjetdudesir,10/14/2017 13:56,0,0,neutral,,#HappyDeathDay,9.19261e+17,0.0,0.0,0.0,1.0,NN
1636,honeybumbL,10/14/2017 13:56,0,0,husband got happy death day cried,,,9.19261e+17,-0.4215,0.492,0.28,0.227,Neg
1637,d4ja_,10/14/2017 13:55,0,0,happy death day,,,9.1926e+17,-0.0516,0.453,0.43,0.116,NN
1638,HOODLUMCRUZ,10/14/2017 13:55,0,1,happy death day,,,9.1926e+17,-0.0516,0.453,0.43,0.116,NN
1639,1066Live,10/14/2017 13:55,1,1,rt happy death day looking gross opening besting blade runner,,,9.1926e+17,-0.5106,0.395,0.209,0.395,Neg
1640,_Byethai,10/14/2017 13:54,0,0,happy death day good,,,9.1926e+17,0.4019,0.339,0.574,0.087,PP
1641,abbear111,10/14/2017 13:54,0,0,rt happy death day looking gross opening besting blade runner per pameladaym,,,9.1926e+17,-0.5106,0.355,0.188,0.457,Neg
1642,agotdajuicee,10/14/2017 13:54,0,0,lets see happy death day fren,,,9.1926e+17,-0.0516,0.336,0.319,0.345,NN
1643,mrwillw,10/14/2017 13:54,1,1,people want terrifies competition,,#HappyDeathDay,9.1926e+17,-0.5106,0.522,0.188,0.29,Neg
1644,howdythumbprint,10/14/2017 13:53,0,1,happy death day stars,,,9.1926e+17,-0.0516,0.406,0.385,0.208,NN
1645,mahayla_9,10/14/2017 13:53,0,0,happy death day actually really gonna lie,,,9.1926e+17,-0.0516,0.31,0.294,0.397,NN
1646,grayskyariana,10/14/2017 13:53,0,62,going see happy death day starbucks,,,9.1926e+17,-0.0516,0.336,0.319,0.345,NN
1647,AwkwardBean3,10/14/2017 13:52,0,0,really want see new star wars movie happy death day,,,9.1926e+17,-0.4951,0.399,0.282,0.319,Neg
1648,Pleigher,10/14/2017 13:52,0,1,saw happy death day last,,,9.1926e+17,-0.0516,0.368,0.349,0.283,NN
1649,Scsigs,10/14/2017 13:52,0,0,added video playlist happy death day movie review,@YouTube,,9.1926e+17,-0.0516,0.287,0.272,0.441,NN
1650,Andrew_Levy87,10/14/2017 13:52,0,0,death go see,@UniversalHorror,#HappyDeathDay,9.1926e+17,-0.5994,0.661,0.0,0.339,Neg
1651,volpayno,10/14/2017 13:52,0,1,even though live hours away home went roomies watch happy death day anyways betrayal,,,9.1926e+17,-0.6124,0.344,0.165,0.491,Neg
1652,_Zoepapi_,10/14/2017 13:52,0,0,happy death day madea halloween bout move,,,9.1926e+17,-0.0516,0.31,0.294,0.397,NN
1653,kenzraeee,10/14/2017 13:52,0,5,happy death day great worth,,,9.1926e+17,0.7003,0.267,0.664,0.068,PP
1654,I_Am_Sanders,10/14/2017 13:51,0,0,care cheesy absolutely want see happy death day,,,9.19259e+17,0.5936,0.234,0.526,0.24,PP
1655,volpayno,10/14/2017 13:51,0,3,mom went friend last night watch happy death day absolute betrayal,,,9.19259e+17,-0.2023,0.356,0.319,0.324,Neg
1656,_littleari,10/14/2017 13:51,2,1,really want go watch happy death day,,,9.19259e+17,0.101,0.296,0.401,0.303,PP
1657,Pre_Sosa,10/14/2017 13:51,7,5,need see happy death day new madea movie,,,9.19259e+17,-0.0516,0.287,0.272,0.441,NN
1658,_myaaaaa__,10/14/2017 13:51,0,0,guess never gonna see happy death day lmao,,,9.19259e+17,-0.4585,0.437,0.247,0.316,Neg
1659,chris_shinn,10/14/2017 13:50,0,8,happy death day goofy horror romp laces gentle satire youth culture argument paying attention world around,,,9.19259e+17,-0.5423,0.365,0.238,0.397,Neg
1660,Duran__Wolf,10/14/2017 13:50,1,1,anyone seen happy death day worth,,,9.19259e+17,0.1779,0.312,0.448,0.24,PP
1661,tvpam,10/14/2017 13:50,0,0,managed get work done yesterday happy death day last finally clean super productive,,,9.19259e+17,0.7506,0.168,0.444,0.388,PP
1662,__ShortyLO,10/14/2017 13:50,0,1,wanted go see happy death day today see live alone want staring door night,,,9.19259e+17,-0.2263,0.282,0.239,0.478,Neg
1663,Love_Maya,10/14/2017 13:49,0,0,happy death day really good movie,,,9.19259e+17,0.4576,0.283,0.5,0.218,PP
1664,Borys_Kit,10/14/2017 13:49,15,28,happy death day looking gross opening besting blade runner per,@PamelaDayM,,9.19259e+17,-0.5106,0.395,0.209,0.395,Neg
1665,Rmello75,10/14/2017 13:49,0,0,awesome director happydeathday chris landon studios hollywood,@Universal,,9.19259e+17,0.6249,0.0,0.406,0.594,PP
1666,Hedgebeast,10/14/2017 13:49,0,0,happy death day movie review,@AssignmentX,,9.19259e+17,-0.0516,0.368,0.349,0.283,NN
1667,A_Sinners_Heart,10/14/2017 13:49,0,0,hate actually want watch happy death day seeing positive things,,,9.19259e+17,0.0,0.358,0.406,0.236,NN
1668,_babygirlASW,10/14/2017 13:48,0,1,wants go movies see happy death day,,,9.19259e+17,-0.0516,0.31,0.294,0.397,NN
1669,AS_925_HP,10/14/2017 13:48,0,1,another happydeathday wall dance given dragonforce fury storm,,,9.19259e+17,-0.5719,0.346,0.0,0.654,Neg
1670,moonaved,10/14/2017 13:48,0,6,watched happy death day yesterday shit scary,,,9.19259e+17,-0.7906,0.615,0.213,0.172,Neg
1671,Jagerrich,10/14/2017 13:48,0,0,like day new horror movie happy death day need stop killing us stop,,,9.19259e+17,-0.8807,0.573,0.217,0.21,Neg
1672,_becoolsodapop,10/14/2017 13:48,0,0,alleen vanavond kan je nog meedoen met onze happy death day,,#winactie,9.19259e+17,-0.0516,0.235,0.223,0.542,NN
1673,elainnaaev,10/14/2017 13:48,0,0,happy death day interesting,,,9.19259e+17,0.3612,0.345,0.566,0.088,PP
1674,LincolnTheatres,10/14/2017 13:48,0,0,bring friends bring friends brig friends happy death day,,,9.19259e+17,0.8442,0.187,0.622,0.191,PP
1675,TrizzeTrell,10/14/2017 13:48,0,0,tryna see happy death day tho station,@Atlantic,,9.19259e+17,-0.0516,0.31,0.294,0.397,NN
1676,TrizzeTrell,10/14/2017 13:47,3,34,tryna see happy death day tho,,,9.19258e+17,-0.0516,0.336,0.319,0.345,NN
1677,megga_flyyy,10/14/2017 13:47,0,6,someone go see happy death day tonight,,,9.19258e+17,-0.0516,0.31,0.294,0.397,NN
